time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_invoice_qty_pct_change,roadmap_invoice_qty_pct_change_roll_mean,roadmap_invoice_qty_pct_change_realised_volatility,roadmap_invoice_qty_pct_change_ngtv_realised_volatility,h.01,h.02,h.03,h.04,h.05,h.06,h.07,h.08,h.09,h.10,h.11,h.12
2020-04-01,AAP,Essential-S2,4265.0,-32.8134845620668,241.12462240757424,273.938106969641,-273.938106969641,34593.52194948596,50289.034859156134,65984.5477688263,81680.06067849648,97375.57358816665,113071.08649783683,128766.599407507,144462.11231717718,160157.62522684733,175853.1381365175,191548.65104618768,207244.16395585786
2020-05-01,AAP,Essential-S2,6467.0,51.62954279015239,236.13790978606315,184.50836699591076,-184.50836699591076,30609.289938495614,45905.435352147986,61201.58076580036,76497.72617945273,91793.87159310511,107090.01700675747,122386.16242040982,137682.30783406217,152978.45324771453,168274.59866136688,183570.74407501923,198866.88948867156
2020-06-01,AAP,Essential-S2,5955.0,-7.917117674346685,229.88008856912953,237.7972062434762,-237.7972062434762,30197.663816784403,45122.09826166716,60046.532706549915,74970.96715143268,89895.40159631544,104819.8360411982,119744.27048608096,134668.70493096372,149593.13937584648,164517.57382072922,179442.00826561198,194366.4427104947
2020-07-01,AAP,Essential-S2,3317.0,-44.298908480268686,223.0256136428946,267.32452212316326,-267.32452212316326,32471.51808452143,47021.57574229638,61571.63340007132,76121.69105784627,90671.74871562122,105221.80637339615,119771.8640311711,134321.92168894602,148871.97934672097,163422.0370044959,177972.09466227083,192522.15232004575
2020-08-01,AAP,Essential-S2,5107.0,53.96442568586073,218.90217003418644,164.9377443483257,-164.9377443483257,28400.814096523103,42607.55993334936,56814.30577017562,71021.0516070019,85227.79744382817,99434.54328065444,113641.28911748072,127848.03495430698,142054.78079113323,156261.5266279595,170468.27246478578,184675.01830161206
2020-09-01,AAP,Essential-S2,2234.0,-56.256119052281186,212.35078219879438,268.60690125107556,-268.60690125107556,31719.132906285937,45607.34970755484,59495.56650882373,73383.78331009262,87272.00011136153,101160.21691263044,115048.43371389934,128936.65051516824,142824.86731643716,156713.08411770605,170601.30091897494,184489.51772024384
2020-10-01,AAP,Essential-S2,2500.0,11.906893464637424,207.6892964142791,195.7824029496417,-195.7824029496417,27869.342596792885,41432.4076190723,54995.47264135172,68558.53766363113,82121.60268591055,95684.66770818997,109247.73273046939,122810.79775274883,136373.86277502822,149936.92779730764,163499.99281958703,177063.05784186645
2020-11-01,AAP,Essential-S2,4283.0,71.32000000000001,204.5899942230455,133.2699942230455,-133.2699942230455,25893.33621602084,39168.68126669238,52444.026317363925,65719.37136803547,78994.71641870702,92270.06146937855,105545.40652005008,118820.75157072161,132096.09662139314,145371.44167206465,158646.78672273617,171922.1317734077
2020-12-01,AAP,Essential-S2,4668.0,8.989026383376132,200.2433060488306,191.25427966545445,-191.25427966545445,24674.701036659077,37659.541232592404,50644.38142852573,63629.22162445905,76614.06182039238,89598.90201632571,102583.74221225904,115568.58240819236,128553.42260412568,141538.262800059,154523.10299599232,167507.94319192565
2021-01-01,AAP,Essential-S2,3251.0,-30.355612682090825,195.23028607641928,225.5858987585101,-225.5858987585101,25892.16047153507,38590.1401202573,51288.11976897955,63986.09941770179,76684.07906642403,89382.05871514627,102080.0383638685,114778.01801259074,127475.99766131297,140173.9773100352,152871.95695875745,165569.9366074797
2021-02-01,AAP,Essential-S2,2645.0,-18.640418332820673,190.67984555707375,209.32026388989442,-209.32026388989442,25264.334644660332,37696.75634502154,50129.178045382745,62561.59974574396,74994.02144610518,87426.4431464664,99858.86484682762,112291.28654718882,124723.70824755004,137156.12994791125,149588.5516482725,162020.97334863374
2021-03-01,AAP,Essential-S2,5758.0,117.6937618147448,189.1593021457752,71.4655403310304,-71.4655403310304,26785.831431975977,38970.589874484634,51155.34831699329,63340.10675950195,75524.8652020106,87709.62364451925,99894.38208702789,112079.14052953655,124263.8989720452,136448.65741455386,148633.41585706253,160818.17429957117
2021-04-01,AAP,Essential-S2,3326.0,-42.23688780826676,184.43693092222335,226.6738187304901,-226.6738187304901,26682.351163403255,38626.90332483789,50571.45548627252,62516.007647707156,74460.55980914179,86405.11197057643,98349.66413201106,110294.21629344569,122238.76845488031,134183.32061631494,146127.87277774958,158072.4249391842
2021-05-01,AAP,Essential-S2,3063.0,-7.907396271797951,180.5900443783429,188.49744065014085,-188.49744065014085,24125.117146191333,35822.97378712676,47520.83042806219,59218.68706899762,70916.54370993304,82614.40035086848,94312.25699180391,106010.11363273935,117707.97027367479,129405.82691461022,141103.68355554566,152801.5401964811
2021-06-01,AAP,Essential-S2,4027.0,31.472412667319617,177.66616924675424,146.19375657943462,-146.19375657943462,21743.505383013697,33224.05071590381,44704.59604879393,56185.14138168404,67665.68671457417,79146.23204746429,90626.77738035441,102107.32271324453,113587.86804613465,125068.41337902477,136548.9587119149,148029.504044805
2021-07-01,AAP,Essential-S2,3080.0,-23.51626520983362,173.79727627643524,197.31354148626886,-197.31354148626886,22230.61168001309,33496.04340056428,44761.47512111547,56026.906841666656,67292.33856221785,78557.77028276902,89823.20200332021,101088.6337238714,112354.0654444226,123619.49716497379,134884.92888552498,146150.3606060762
2021-08-01,AAP,Essential-S2,1964.0,-36.23376623376623,169.83442641775218,206.06819265151842,-206.06819265151842,2325.899941230327,2319.257187890127,2313.8037887950754,2309.3267955715073,2305.651387266609,2302.634043810157,2300.1569417363385,2298.1233533256473,2296.4538695091314,2295.0832990441563,2293.9581228783986,2293.034404298185
2021-09-01,AAP,Essential-S2,724.0,-63.13645621181263,165.52015081350098,228.6566070253136,-228.6566070253136,2217.3032617906547,2211.446407708532,2206.631254406312,2202.6725248564926,2199.417895426234,2196.742134782572,2194.5422852526676,2192.7337012279027,2191.2467921779107,2190.024344952527,2189.019322339438,2188.1930531706375
2021-10-01,AAP,Essential-S2,6355.0,777.7624309392265,176.65182863396873,601.1106023052578,-601.1106023052578,2185.881347240802,2180.8539416646117,2176.7171527146998,2173.313205577998,2170.512275617645,2168.207536934071,2166.3110880850268,2164.7505995738247,2163.4665552428523,2162.4099823606643,2161.540583829439,2160.8252012762446
2018-06-01,AAP,Essential-X2,0.0,-100.0,-100.0,0.0,-0.0,,,,,,,,,,,,
2018-07-01,AAP,Essential-X2,0.0,0.0,-50.0,50.0,-50.0,,,,,,,,,,,,
2018-08-01,AAP,Essential-X2,0.0,0.0,-33.333333333333336,33.333333333333336,-33.333333333333336,,,,,,,,,,,,
2018-09-01,AAP,Essential-X2,0.0,0.0,-25.0,25.0,-25.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
2018-10-01,AAP,Essential-X2,0.0,0.0,-20.0,20.0,-20.0,1844.6250710056465,1843.5449319479376,1843.1160337665997,1842.9457282409899,1842.878103864587,1842.851251792304,1842.8405894568527,1842.8363556906065,1842.834674560172,1842.8340070222466,1842.8337419584104,1842.8336367077054
2018-11-01,AAP,Essential-X2,0.0,0.0,-16.666666666666668,16.666666666666668,-16.666666666666668,1472.9952971926903,1472.711642928526,1472.6085654771587,1472.5711080428,1472.5574963423737,1472.552549970801,1472.5507525031103,1472.5500993192456,1472.549861958005,1472.5497757030291,1472.5497443587335,1472.5497329684936
2018-12-01,AAP,Essential-X2,0.0,0.0,-14.285714285714286,14.285714285714286,-14.285714285714286,1229.8943052099999,1229.8165965655226,1229.7894331579846,1229.7799380662348,1229.7766190140424,1229.7754588243629,1229.7750532748219,1229.7749115131487,1229.774861959716,1229.7748446380897,1229.7748385832372,1229.7748364667361
2019-01-01,AAP,Essential-X2,0.0,0.0,-12.5,12.5,-12.5,1056.3069076246547,1056.2844474632675,1056.2767508784673,1056.2741134344806,1056.273209642609,1056.2728999337578,1056.2727938036014,1056.2727574352186,1056.2727449726037,1056.27274070195,1056.2727392384943,1056.2727387370014
2019-02-01,AAP,Essential-X2,20.0,0.0,-11.11111111111111,11.11111111111111,-11.11111111111111,0.003591471262268108,0.0036037166787028377,0.003615962096905353,0.0036282075168756534,0.0036404529386137394,0.0036526983621196106,0.003664943787393268,0.0036771892144347126,0.0036894346432439435,0.003701680073820961,0.003713925506165765,0.003726170940278356
2019-03-01,AAP,Essential-X2,20.0,0.0,-10.0,10.0,-10.0,0.008099734039791952,0.015581264117958703,0.022993377280339903,0.0303367176075109,0.037611923203985105,0.04481962625366253,0.05196045307476382,0.0590350241742546,0.0660439543017649,0.07298785250300813,0.07986732217270463,0.08668296110701396
2019-04-01,AAP,Essential-X2,0.0,-100.0,-18.181818181818183,81.81818181818181,-81.81818181818181,10000.433739846812,10000.433773174316,10000.433806501816,10000.43383982932,10000.433873156822,10000.433906484326,10000.433939811828,10000.43397313933,10000.434006466834,10000.434039794336,10000.43407312184,10000.43410644934
2019-05-01,AAP,Essential-X2,0.0,0.0,-16.666666666666668,16.666666666666668,-16.666666666666668,0.040779088742001354,0.04439832331710076,0.04801753394218117,0.05163672061740105,0.0552558833429189,0.0588750221188932,0.06249413694548244,0.0661132278228451,0.06973229475113962,0.07335133773052457,0.07697035676115838,0.08058935184319951
2019-06-01,AAP,Essential-X2,0.0,0.0,-15.384615384615385,15.384615384615385,-15.384615384615385,1289.674098438788,1289.6733072610375,1289.6729723729532,1289.6728306222162,1289.6727706222573,1289.6727452255984,1289.6727344757533,1289.6727299255808,1289.6727279995932,1289.6727271843652,1289.6727268392972,1289.6727266932376
2019-07-01,AAP,Essential-X2,20.0,0.0,-14.285714285714286,14.285714285714286,-14.285714285714286,1194.6001943154351,1194.5998738781716,1194.5997397115016,1194.5996835360895,1194.5996600155167,1194.5996501674833,1194.5996460441243,1194.5996443176791,1194.5996435948189,1194.5996432921584,1194.5996431654346,1194.5996431123756
2019-08-01,AAP,Essential-X2,0.0,-100.0,-20.0,80.0,-80.0,1112.5579904351926,1112.5578626315537,1112.5578095947908,1112.5577875852593,1112.5577784516045,1112.5577746612626,1112.5577730883226,1112.557772435574,1112.5577721646923,1112.5577720522801,1112.5577720056306,1112.5577719862717
2019-09-01,AAP,Essential-X2,0.0,0.0,-18.75,18.75,-18.75,1040.8018611488155,1040.8018109073257,1040.8017902185609,1040.8017816992078,1040.8017781910537,1040.8017767464435,1040.8017761515725,1040.8017759066126,1040.8017758057415,1040.8017757642042,1040.8017757470996,1040.8017757400562
2019-10-01,AAP,Essential-X2,0.0,0.0,-17.647058823529413,17.647058823529413,-17.647058823529413,1471.348639372448,1471.3486014696723,1471.348584175263,1471.3485762841105,1471.348572683508,1471.3485710406128,1471.348570290987,1471.3485699489452,1471.348569792877,1471.3485697216656,1471.348569689173,1471.3485696743473
2019-11-01,AAP,Essential-X2,0.0,0.0,-16.666666666666668,16.666666666666668,-16.666666666666668,1392.8610553584042,1392.8610348170864,1392.8610255091844,1392.8610212914882,1392.8610193803204,1392.8610185143116,1392.8610181218964,1392.8610179440811,1392.8610178635074,1392.8610178269969,1392.861017810453,1392.8610178029564
2019-12-01,AAP,Essential-X2,30.0,0.0,-15.789473684210526,15.789473684210526,-15.789473684210526,1321.706324699901,1321.706314473839,1321.7063098697658,1321.7063077968771,1321.7063068636019,1321.706306443414,1321.706306254233,1321.7063061690583,1321.70630613071,1321.7063061134445,1321.706306105671,1321.7063061021713
2020-11-01,AAP,Essential-Z2,0.0,-100.0,-100.0,0.0,-0.0,,,,,,,,,,,,
2020-12-01,AAP,Essential-Z2,0.0,0.0,-50.0,50.0,-50.0,,,,,,,,,,,,
2021-01-01,AAP,Essential-Z2,6.0,2327.777777777778,742.5925925925926,1585.1851851851852,-1585.1851851851852,,,,,,,,,,,,
2021-02-01,AAP,Essential-Z2,0.0,-100.0,531.9444444444445,631.9444444444445,-631.9444444444445,30191.503086419754,16345.751543209877,9422.875771604939,5961.437885802469,4230.718942901234,3365.359471450617,2932.6797357253085,2716.3398678626545,2608.1699339313273,2554.0849669656636,2527.042483482832,2513.521241741416
2021-03-01,AAP,Essential-Z2,2.0,2327.777777777778,891.1111111111111,1436.6666666666667,-1436.6666666666667,1497757.0021495516,1502473.9829549794,1505224.7553018783,1506828.9060959108,1507764.3887333223,1508309.9283223394,1508628.067250079,1508813.5943490851,1508921.7870330492,1508984.8810873735,1509021.675254458,1509043.1322799409
2021-04-01,AAP,Essential-Z2,50.0,2400.0,1142.5925925925926,1257.4074074074074,-1257.4074074074074,1221481.4718816215,1222791.5840281916,1223525.7034543667,1223937.0662016692,1224167.5727157798,1224296.7367040012,1224369.1135559857,1224409.669819193,1224432.395461995,1224445.129742718,1224452.2653783062,1224456.2638212768
2021-05-01,AAP,Essential-Z2,100.0,100.0,993.6507936507936,893.6507936507936,-893.6507936507936,1538779.0636074347,1543458.7939223698,1546896.1268490595,1549420.9000419073,1551275.384263039,1552637.5310634603,1553638.0485576265,1554372.9438389745,1554912.735574448,1555309.2207949695,1555600.4452057213,1555814.3539544665
2021-06-01,AAP,Essential-Z2,550.0,450.0,925.6944444444445,475.69444444444446,-475.69444444444446,1471092.1458758707,1471220.913802714,1471311.2488961974,1471374.6220459768,1471419.0804724654,1471450.2695753064,1471472.1497949378,1471487.4995154333,1471498.2678680029,1471505.8222346832,1471511.1218806198,1471514.839763037
2021-07-01,AAP,Essential-Z2,0.0,-100.0,811.7283950617284,911.7283950617284,-911.7283950617284,1416752.8109382591,1416774.5989178452,1416785.714658334,1416791.38566083,1416794.2788796255,1416795.7549352269,1416796.5079858229,1416796.8921754153,1416797.0881803634,1416797.1881777095,1416797.2391941217,1416797.2652215557
2021-08-01,AAP,Essential-Z2,540.0,2327.777777777778,963.3333333333334,1364.4444444444443,-1364.4444444444443,1259743.0097321442,1259742.2575542785,1259741.877598642,1259741.6856675944,1259741.5887154152,1259741.5397409257,1259741.5150019191,1259741.5025052405,1259741.4961926597,1259741.4930039183,1259741.4913931554,1259741.4905794936
2021-09-01,AAP,Essential-Z2,150.0,-72.22222222222221,869.1919191919192,941.4141414141413,-941.4141414141413,1234331.0384146734,1234331.5740731847,1234331.8467126498,1234331.985480683,1234332.0561108352,1234332.0920601697,1234332.1103576617,1234332.119670719,1234332.1244108789,1234332.1268235254,1234332.1280515143,1234332.128676536
2021-10-01,AAP,Essential-Z2,5.0,-96.66666666666667,788.7037037037038,885.3703703703704,-885.3703703703704,1309253.9812757303,1309254.6098972831,1309254.9269572136,1309255.0868737786,1309255.1675314251,1309255.208212989,1309255.2287316837,1309255.2390807658,1309255.2443005661,1309255.2469332945,1309255.2482611723,1309255.2489309183
2016-10-01,AAP,Gaming - Aspire-GX,2.0,-50.0,-50.0,0.0,-0.0,,,,,,,,,,,,
2016-11-01,AAP,Gaming - Aspire-GX,0.0,-100.0,-75.0,25.0,-25.0,,,,,,,,,,,,
2016-12-01,AAP,Gaming - Aspire-GX,128.0,365.4975111828608,71.83250372762028,293.6650074552405,-293.6650074552405,,,,,,,,,,,,
2017-01-01,AAP,Gaming - Aspire-GX,85.0,-33.59375,45.475940295715205,79.0696902957152,-79.0696902957152,1583.6187564462682,1104.3093782231342,864.654689111567,744.8273445557835,684.9136722778917,654.9568361389458,639.9784180694729,632.4892090347364,628.7446045173682,626.8723022586842,625.9361511293421,625.468075564671
2017-02-01,AAP,Gaming - Aspire-GX,242.0,184.7058823529412,73.3219287071604,111.38395364578079,-111.38395364578079,53775.41017657632,54003.466817643246,54140.174012777876,54222.12232664475,54271.24575529099,54300.692502003585,54318.34417892949,54328.92537152565,54335.26820440362,54339.07037779309,54341.349567984864,54342.71581497
2017-03-01,AAP,Gaming - Aspire-GX,385.0,59.09090909090908,70.95009210445185,11.859183013542776,-11.859183013542776,39027.14011646398,39063.46059247527,39083.65131505682,39094.87543222529,39101.114971484116,39104.583560556915,39106.51176545424,39107.58366357998,39108.179536764175,39108.51078545574,39108.69492815352,39108.79729394093
2017-04-01,AAP,Gaming - Aspire-GX,136.0,-64.67532467532467,51.57503256448377,116.25035723980844,-116.25035723980844,31718.72908185577,31720.114175087598,31720.824864832146,31721.18951892286,31721.37662251749,31721.472625156748,31721.521884000562,31721.54715865668,31721.56012705367,31721.566781123256,31721.57019531871,31721.57194713847
2017-05-01,AAP,Gaming - Aspire-GX,651.0,378.6764705882353,92.46271231745271,286.2137582707826,-286.2137582707826,25451.04302730864,25449.93348861274,25449.385725464235,25449.11530274895,25448.981798979767,25448.915890106815,25448.883351852946,25448.867288189325,25448.85935779177,25448.855442669614,25448.85350983063,25448.852555616082
2017-06-01,AAP,Gaming - Aspire-GX,360.0,-44.70046082949308,77.22235974556985,121.92282057506293,-121.92282057506293,24253.31383353329,24252.819519076347,24252.573266927568,24252.45059173584,24252.38947875575,24252.359034162328,24252.343867609045,24252.336312102056,24252.332548182538,24252.33067311444,24252.329739013603,24252.329273673506
2017-07-01,AAP,Gaming - Aspire-GX,201.0,-44.166666666666664,65.0834571043462,109.25012377101285,-109.25012377101285,33437.03194635975,33437.2789195103,33437.4040178024,33437.467383324736,33437.49947960161,33437.51573719646,33437.52397208898,33437.52814327515,33437.53025608889,33437.53132628373,33437.531868365106,33437.53214294335
2017-08-01,AAP,Gaming - Aspire-GX,66.0,-67.16417910447761,53.06094472172585,120.22512382620346,-120.22512382620346,31639.744002562613,31639.83791877578,31639.88554098226,31639.90968883143,31639.92193351018,31639.928142434073,31639.93129080053,31639.932887246476,31639.933696758228,31639.93410723832,31639.934315380953,31639.934420924088
2017-09-01,AAP,Gaming - Aspire-GX,122.0,84.84848484848484,55.70990639895577,29.13857844952907,-29.13857844952907,29751.82557730459,29751.83764123168,29751.843744651847,29751.846832513493,29751.848394734225,29751.849185097883,29751.849584961165,29751.849787261264,29751.84988960957,29751.849941389948,29751.84996758684,29751.849980840456
2017-10-01,AAP,Gaming - Aspire-GX,159.0,30.327868852459016,53.757441972302175,23.42957311984316,-23.42957311984316,28484.864768825864,28484.857700676388,28484.8541278035,28484.852321755017,28484.8514088171,28484.850947336883,28484.850714063643,28484.85059614655,28484.85053654074,28484.85050641065,28484.850491180216,28484.850483481394
2017-11-01,AAP,Gaming - Aspire-GX,146.0,-8.176100628930815,49.33361750078553,57.50971812971635,-57.50971812971635,25920.070166963767,25920.05244058651,25920.043571109367,25920.039133224305,25920.036912707415,25920.03580166123,25920.035245743988,25920.03496758815,25920.034828411557,25920.034758773887,25920.034723930345,25920.034706496215
2017-12-01,AAP,Gaming - Aspire-GX,209.0,43.150684931506845,48.92142199616695,5.7707370646601035,-5.7707370646601035,22783.424102238667,22781.27798487082,22779.809011089736,22778.80352835061,22778.115295822772,22777.64421462571,22777.3217691073,22777.101061694244,22776.94999194944,22776.84658777521,22776.775809716622,22776.727363572016
2018-01-01,AAP,Gaming - Aspire-GX,86.0,-58.851674641148335,42.185603456334746,101.03727809748308,-101.03727809748308,17169.16862417294,17076.644940959057,16996.74406826679,16927.743902739145,16868.157283939876,16816.699941587467,16772.26281568017,16733.888152927917,16700.748864297475,16672.130698764093,16647.416849060523,16626.074657631154
2018-02-01,AAP,Gaming - Aspire-GX,170.0,97.67441860465115,45.44965140623571,52.22476719841544,-52.22476719841544,15187.664752686116,15107.79395206348,15039.386661083941,14980.797571921448,14930.617520647127,14887.639594519793,14850.830103750066,14819.303719561301,14792.302180576824,14769.17605538705,14749.36912265627,14732.40499308496
2018-03-01,AAP,Gaming - Aspire-GX,175.0,2.941176470588225,43.0880694653664,40.14689299477818,-40.14689299477818,14568.369083276919,14500.016509598823,14441.540752274213,14391.514630203224,14348.717187229224,14312.103893028372,14280.781149913731,14253.98448335749,14231.059883941076,14211.447845357841,14194.669708893882,14180.31598110528
2018-04-01,AAP,Gaming - Aspire-GX,32.0,-81.71428571428572,36.51952445591103,118.23381017019676,-118.23381017019676,13490.84939782728,13433.760794249085,13385.097573338888,13343.616280735347,13308.256976441948,13278.116150984486,13252.423638719001,13230.522938373428,13211.854437968703,13195.941115478465,13182.376349847142,13170.813530910646
2018-05-01,AAP,Gaming - Aspire-GX,33.0,3.125,34.84979823311548,31.72479823311548,-31.72479823311548,12417.190667184133,12370.151257897569,12330.245042887094,12296.39032360776,12267.669433461158,12243.303863508945,12222.633160196276,12205.097023086477,12190.220117347852,12177.599189319622,12166.89213591132,12157.808731550575
2018-06-01,AAP,Gaming - Aspire-GX,27.0,-18.181818181818176,32.32448316573769,50.50630134755586,-50.50630134755586,12410.004206942907,12369.098234995825,12334.3162659203,12304.741479765955,12279.594313020563,12258.211910049995,12240.030650847919,12224.571294543202,12211.42634706185,12200.249319966948,12190.74559734977,12182.664670031856
2017-05-01,AAP,Gaming - Aspire-GX-AMD,0.0,-100.0,-100.0,0.0,-0.0,,,,,,,,,,,,
2017-06-01,AAP,Gaming - Aspire-GX-AMD,26.0,760.0,330.0,430.0,-430.0,,,,,,,,,,,,
2017-07-01,AAP,Gaming - Aspire-GX-AMD,24.0,-7.692307692307687,217.43589743589743,225.1282051282051,-225.1282051282051,,,,,,,,,,,,
2017-08-01,AAP,Gaming - Aspire-GX-AMD,30.0,25.0,169.32692307692307,144.32692307692307,-144.32692307692307,183634.0168639053,184267.00843195265,184583.50421597634,184741.75210798817,184820.87605399408,184860.43802699703,184880.2190134985,184890.10950674926,184895.0547533746,184897.5273766873,184898.76368834364,184899.38184417182
2017-09-01,AAP,Gaming - Aspire-GX-AMD,258.0,760.0,287.46153846153845,472.53846153846155,-472.53846153846155,125741.08316381778,122436.99234968623,119297.82220850115,116315.340875615,113481.72737237994,110789.55109714872,108231.75233996352,105801.62376983628,103492.79284607447,101299.20510752956,99215.10829594727,97235.03727178635
2017-10-01,AAP,Gaming - Aspire-GX-AMD,244.0,-5.426356589147286,238.64688928642417,244.07324587557144,-244.07324587557144,100451.2189403809,100087.19102162751,99853.20359959861,99702.80273513957,99606.12907706905,99543.9898320697,99504.04838528723,99478.37509023683,99461.87298197986,99451.26586760712,99444.44789783232,99440.06548898702
2017-11-01,AAP,Gaming - Aspire-GX-AMD,0.0,-100.0,190.26876224550642,290.2687622455064,-290.2687622455064,148295.37443662286,148291.06126957323,148288.9374931733,148287.89175899583,148287.37684604642,148287.12330614007,148286.99846468057,148286.93699352897,148286.90672551954,148286.89182174153,148286.88448321476,148286.8808697702
2017-12-01,AAP,Gaming - Aspire-GX-AMD,0.0,0.0,166.48516696481812,166.48516696481812,-166.48516696481812,126151.41510590239,125421.18899342048,124774.70429500668,124202.35765040001,123695.64700064101,123247.04529222069,122849.88866467921,122498.27746071044,122186.9885883034,121911.39793308341,121667.4116683085,121451.4054421493
2018-01-01,AAP,Gaming - Aspire-GX-AMD,8.0,760.0,232.43125952428278,527.5687404757173,-527.5687404757173,116662.07556925897,115848.48924108344,115132.48224464199,114502.35118024371,113947.79632213045,113459.75326564236,113030.24476616476,112652.25034810875,112319.59155263605,112026.83094845976,111769.18325501496,111542.43712527456
2018-02-01,AAP,Gaming - Aspire-GX-AMD,30.0,275.0,236.6881335718545,38.31186642814549,-38.31186642814549,109169.82917211094,109106.42887892228,109063.84552277226,109035.2440427191,109016.0336108699,109003.13075790048,108994.46444492755,108988.64364074395,108984.73404718903,108982.1081348095,108980.34441801181,108979.15980234573
2018-03-01,AAP,Gaming - Aspire-GX-AMD,0.0,-100.0,206.08012142895862,306.0801214289586,-306.0801214289586,140127.70594893317,140127.6843306935,140127.67357425042,140127.66822223892,140127.66555927432,140127.66423428082,140127.66357501264,140127.663246985,140127.66308377046,140127.6630025609,140127.66296215402,140127.66294204904
2018-04-01,AAP,Gaming - Aspire-GX-AMD,71.0,760.0,252.24011130987876,507.7598886901212,-507.7598886901212,114147.42029232363,113679.6165569516,113265.73364639911,112899.55644280932,112575.58620627588,112288.95800241554,112035.36764755059,111811.00707446525,111612.50714814907,111436.88707281373,111281.50963044801,111144.04157874596
2018-05-01,AAP,Gaming - Aspire-GX-AMD,0.0,-100.0,225.14471813219578,325.14471813219575,-325.14471813219575,112332.9214285996,111929.7718857735,111572.83166802433,111256.80422531981,110977.00010245533,110729.2673533562,110509.92993134854,110315.73314118691,110143.79534341447,109991.56519440825,109856.78378760479,109737.45113412905
2018-06-01,AAP,Gaming - Aspire-GX-AMD,0.0,0.0,209.06295255132463,209.06295255132463,-209.06295255132463,136212.6049862115,136210.92299429828,136209.7513893753,136208.93529859342,136208.36684403062,136207.97088245727,136207.6950722557,136207.50295445332,136207.36913326115,136207.27591903918,136207.21098992715,136207.16576303472
2018-07-01,AAP,Gaming - Aspire-GX-AMD,0.0,0.0,195.12542238123632,195.12542238123632,-195.12542238123632,137173.1439708952,137239.43016856685,137304.43418515442,137368.18082202517,137430.69440081087,137491.99877268725,137552.11732747423,137611.07300255995,137668.88829165205,137725.58525336007,137781.18551961143,137835.71030390487
2018-08-01,AAP,Gaming - Aspire-GX-AMD,0.0,0.0,182.93008348240906,182.93008348240906,-182.93008348240906,123633.60751441629,123481.96834598249,123346.41469446356,123225.24024705727,123116.91969250423,123020.08952088119,122933.5308601059,122856.15413310411,122786.98534250728,122725.15381023637,122669.88121764106,122620.47180823452
2018-09-01,AAP,Gaming - Aspire-GX-AMD,64.0,760.0,216.87537268932618,543.1246273106738,-543.1246273106738,113117.85497144902,112890.2823304424,112688.05546345227,112508.35149925102,112348.66196229536,112206.75775708508,112080.65805236899,111968.60263085473,111869.02731845403,111780.54215008192,111701.91196722764,111632.03917646006
2018-03-01,AAP,Gateway-TC series,0.0,-100.0,-100.0,0.0,-0.0,,,,,,,,,,,,
2018-04-01,AAP,Gateway-TC series,0.0,0.0,-50.0,50.0,-50.0,,,,,,,,,,,,
2018-05-01,AAP,Gateway-TC series,769.0,112300.0,37400.0,74900.0,-74900.0,,,,,,,,,,,,
2018-06-01,AAP,Gateway-TC series,844.0,9.75292587776333,28052.43823146944,28042.685305591676,-28042.685305591676,61852858.70412151,30927679.352060754,15465089.676030377,7733794.838015188,3868147.419007594,1935323.709503797,968911.8547518986,485705.9273759493,244102.96368797464,123301.48184398732,62900.74092199366,32700.37046099683
2018-07-01,AAP,Gateway-TC series,300.0,-64.45497630331754,22429.05958991489,22493.514566218208,-22493.514566218208,3377841687.8686447,3389564865.1362476,3396461184.3635883,3400518038.3887177,3402904538.2067604,3404308429.336744,3405134287.478423,3405620109.81579,3405905901.4446106,3406074022.275666,3406172921.6519413,3406231100.561516
2018-08-01,AAP,Gateway-TC series,497.0,65.66666666666667,18701.827436040185,18636.160769373517,-18636.160769373517,2685089221.54215,2687971747.7424335,2689587442.724741,2690493061.6487236,2691000673.3232393,2691285196.5429745,2691444675.6618223,2691534065.8682594,2691584170.2898583,2691612254.4968853,2691627996.0753555,2691636819.4433255
2018-09-01,AAP,Gateway-TC series,400.0,-19.51710261569416,16027.349644803631,16046.866747419326,-16046.866747419326,2171093820.1907296,2171590434.6538577,2171856227.736306,2171998482.8817415,2172074619.2740674,2172115368.241134,2172137177.5003633,2172148850.036439,2172155097.295779,2172158440.892151,2172160230.4187393,2172161188.1914654
2018-10-01,AAP,Gateway-TC series,450.0,12.5,14025.493439203177,14012.993439203177,-14012.993439203177,1817954390.5153394,1817993003.2443202,1818013009.5108097,1818023375.2816167,1818028746.059042,1818031528.7995334,1818032970.6102862,1818033717.650211,1818034104.7111676,1818034305.2575898,1818034409.165945,1818034463.0035863
2018-11-01,AAP,Gateway-TC series,650.0,44.44444444444444,12472.043550896651,12427.599106452206,-12427.599106452206,1565877609.3081403,1565849663.5126505,1565835502.4917078,1565828326.6532452,1565824690.428297,1565822847.8377843,1565821914.1387293,1565821441.0038037,1565821201.2513304,1565821079.7611475,1565821018.1982186,1565820987.0023298
2018-12-01,AAP,Gateway-TC series,505.0,-22.307692307692307,11222.608426576217,11244.916118883908,-11244.916118883908,1245303213.858714,1244378228.2987003,1243761373.4310007,1243350004.9250975,1243075671.2746553,1242892723.5023177,1242770719.1935155,1242689356.8944502,1242635097.9606948,1242598913.7337725,1242574783.1770635,1242558690.9784284
