time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_invoice_qty_pct_change,h.01,h.02,h.03,h.04,h.05,h.06,h.07,h.08,h.09,h.10,h.11,h.12
2021-02-01,EMEA,Chrome AIO,52.0,-79.36507936507937,22888.71568964891,22847.91676011231,22812.75140179175,22782.4417235757,22756.317246606464,22733.80007265129,22714.39210044482,22697.6640072162,22683.245751661812,22670.818388280313,22660.10701199535,22650.874676994277
2021-03-01,EMEA,Chrome AIO,378.0,626.9230769230769,21892.52330188047,21857.828729020912,21827.970113803276,21802.273388660597,21780.1584419946,21761.126021975153,21744.746465774202,21730.649999793208,21718.518391908634,21708.077767282324,21699.092425551484,21691.359519819332
2021-04-01,EMEA,Chrome AIO,152.0,-59.78835978835979,21501.108942209627,21470.992271224484,21445.070881198342,21422.760365496957,21403.557725886978,21387.03003226814,21372.80466211558,21360.56089957713,21350.022704824354,21340.952490639895,21333.145765932106,21326.42652541322
2021-05-01,EMEA,Chrome AIO,494.0,225.0,41043.14517966779,41043.14517893539,41043.14517856466,41043.145178376995,41043.14517828201,41043.14517823393,41043.14517820958,41043.145178197265,41043.14517819103,41043.14517818787,41043.14517818627,41043.14517818546
2021-06-01,EMEA,Chrome AIO,224.0,-54.65587044534412,40141.22604116572,40141.22604062681,40141.22604035411,40141.22604021611,40141.226040146285,40141.226040110945,40141.22604009307,40141.22604008402,40141.22604007943,40141.22604007712,40141.22604007595,40141.22604007536
2021-07-01,EMEA,Chrome AIO,109.0,-51.33928571428572,39548.26774266979,39548.26774234712,39548.26774218416,39548.26774210186,39548.2677420603,39548.2677420393,39548.2677420287,39548.267742023345,39548.267742020646,39548.26774201928,39548.26774201859,39548.267742018244
2021-08-01,EMEA,Chrome AIO,0.0,-100.0,38726.56057015133,38726.560569952664,38726.56056985235,38726.560569801695,38726.56056977612,38726.560569763205,38726.56056975668,38726.56056975339,38726.56056975173,38726.56056975089,38726.560569750465,38726.56056975025
2021-09-01,EMEA,Chrome AIO,48.0,605.3164938509766,37898.29874949047,37898.298749359354,37898.29874929317,37898.29874925976,37898.298749242895,37898.29874923438,37898.29874923009,37898.29874922792,37898.29874922683,37898.29874922628,37898.29874922599,37898.298749225854
2021-10-01,EMEA,Chrome AIO,12.0,-75.0,37525.468900813124,37525.46890074697,37525.468900713575,37525.46890069671,37525.46890068819,37525.46890068389,37525.46890068172,37525.46890068062,37525.46890068007,37525.468900679785,37525.46890067964,37525.46890067957
2018-01-01,EMEA,Chromebox,1.0,-96.2962962962963,,,,,,,,,,,,
2018-02-01,EMEA,Chromebox,0.0,-100.0,,,,,,,,,,,,
2018-03-01,EMEA,Chromebox,12.0,3935.379018123508,,,,,,,,,,,,
2018-04-01,EMEA,Chromebox,485.0,3941.6666666666665,2608173.7385212495,1825722.645771459,1278006.8808466056,894605.8453992083,626225.1205860302,438358.6132168055,306852.0580583482,214797.4694474281,150359.25741978403,105252.50900043317,73677.78510688758,51575.478381405665
2018-05-01,EMEA,Chromebox,933.0,92.37113402061856,4355687.847927056,4370860.920151789,4379789.690986701,4385043.930038727,4388135.8481231155,4389955.32328325,4391026.014604298,4391656.075365822,4392026.841949438,4392245.023858106,4392373.415540025,4392448.969118627
2018-06-01,EMEA,Chromebox,509.0,-45.444801714898176,4069579.4577204534,4071862.2521096603,4073460.797834033,4074580.1927497527,4075364.058333473,4075912.9667166644,4076297.3443694096,4076566.508012112,4076754.9920876976,4076886.9796265503,4076979.404996483,4077044.126629158
2018-07-01,EMEA,Chromebox,91.0,-82.12180746561886,3949966.2631635615,3950436.119612881,3950680.410085379,3950807.4229954714,3950873.4602795495,3950907.794764802,3950925.646148214,3950934.927542339,3950939.7531782533,3950942.2621506834,3950943.566630087,3950944.2448625346
2018-08-01,EMEA,Chromebox,1334.0,1365.934065934066,3660304.863384071,3660492.708662876,3660590.322450677,3660641.0474496204,3660667.406692262,3660681.10427111,3660688.222217133,3660691.921057354,3660693.843159452,3660694.8419796913,3660695.3610165683,3660695.63073405
2018-09-01,EMEA,Chromebox,197.0,-85.23238380809595,3342915.241907791,3342944.3076014626,3342959.2695305673,3342966.9713705806,3342970.9359889915,3342972.9768258715,3342974.0273721637,3342974.5681539983,3342974.846528207,3342974.98982481,3342975.0635885275,3342975.1015593233
2018-10-01,EMEA,Chromebox,483.0,145.1776649746193,1849285.120853967,2241294.689632971,2414656.991133688,2491324.730840238,2525230.270053946,2540224.654833938,2546855.7711690404,2549788.3158846013,2551085.204383336,2551658.7403192846,2551912.3808366815,2552024.5508124977
2018-11-01,EMEA,Chromebox,473.0,-2.0703933747411973,1808288.1475558213,2199093.0395514644,2385233.5700610233,2473892.3811660963,2516120.6092959247,2536233.931691727,2545813.915406737,2550376.8655834314,2552550.200625993,2553585.3609990673,2554078.4083097666,2554313.246946282
2018-12-01,EMEA,Chromebox,854.0,80.54968287526427,1557339.8701086484,1968072.9293259734,2161076.300082229,2251768.539938108,2294384.8027414344,2314410.174903465,2323820.09271063,2328241.8109399416,2330319.575326421,2331295.916337276,2331754.698755379,2331970.280508906
2019-01-01,EMEA,Chromebox,592.0,-30.679156908665107,1511957.125836983,1889744.8267241563,2072570.9420582596,2161047.587459009,2203864.866418662,2224585.8077383153,2234613.474596294,2239466.251362725,2241814.698182743,2242951.2026485167,2243501.2012219196,2243767.3668551003
2019-02-01,EMEA,Chromebox,1004.0,69.59459459459461,1315595.4598435757,1720915.487328857,1917547.227290261,2012938.6181379617,2059215.5694055695,2081665.7737646159,2092556.976878848,2097840.5949421134,2100403.8213869478,2101647.3120648945,2102250.5631234404,2102543.2165756063
2019-03-01,EMEA,Chromebox,3146.0,213.34661354581672,1139440.6310140588,1584611.4729793763,1804522.3910269137,1913156.666495203,1966821.1498746462,1993330.9854119872,2006426.6370601696,2012895.7866650014,2016091.4960297584,2017670.1514895684,2018449.994953518,2018835.2315322068
2019-04-01,EMEA,Chromebox,2524.0,-19.77113795295613,1187120.2328337568,1546617.3306428655,1723658.6665200177,1810846.114764203,1853783.2689246712,1874928.5053609582,1885341.8881919547,1890470.1610448798,1892995.678725433,1894239.4190133836,1894851.9231014694,1895153.5626491755
2019-05-01,EMEA,Chromebox,418.0,-83.43898573692552,1103547.2070987762,1441978.2204128043,1606972.4706973606,1687411.6194632645,1726627.8748359457,1745746.8574339715,1755067.877304682,1759612.125984481,1761827.5698254223,1762907.6584733394,1763434.2308313479,1763690.9490634613
2019-06-01,EMEA,Chromebox,2361.0,464.83253588516743,861229.750680874,1297791.2170543866,1519851.921367294,1632804.9879985917,1690259.5263911046,1719484.2661909717,1734349.6787461136,1741911.0973232458,1745757.2772181202,1747713.6693465065,1748708.8048483878,1749214.9889884363
2019-07-01,EMEA,Chromebox,1197.0,-49.30114358322745,964989.191213665,1311668.4554446714,1487740.5847420306,1577164.4352975932,1622581.19194213,1645647.5413700987,1657362.5231354728,1663312.350531941,1666334.1602758022,1667868.8828012855,1668648.3406195713,1669044.2131505327
2019-08-01,EMEA,Chromebox,502.0,-58.06182121971596,466487.42188053404,515313.53995930625,553003.6365446849,582097.5607907897,604555.8855159765,621892.0257078401,635274.2240877084,645604.276307879,653578.3008920597,659733.6490659014,664485.1156235016,668152.8909971087
2019-09-01,EMEA,Chromebox,1275.0,153.9840637450199,419552.4506728861,473339.2159472265,514945.67913593847,547130.135112128,572026.2480498003,591284.5024028916,606181.6215498392,617705.2079979914,626619.2163588123,633514.5996159515,638848.4862736996,642974.4856296085
2019-10-01,EMEA,Chromebox,744.0,-41.64705882352941,401255.0429648917,453639.9722498945,494208.36866803514,525625.7020576705,549956.18895052,568798.4180188348,583390.3823237985,594690.819310598,603442.2028408598,610219.5260349275,615468.0801084654,619532.7113904683
2019-11-01,EMEA,Chromebox,1028.0,38.1720430107527,373635.81617780373,426227.02275021333,466996.044256823,498600.4363773564,523100.3523526882,542092.8354388709,556815.9232299528,568229.3499588466,577077.1074092053,583935.9425127942,589252.9529803807,593374.7316622493
2019-12-01,EMEA,Chromebox,2213.0,115.27237354085602,91313.94872861053,96613.68821572232,100694.66654533555,103837.15763707203,106256.98187137002,108120.3282274802,109555.16783013275,110660.04276580378,111510.83376795992,112165.97156318036,112670.4497836112,113058.91504503522
2020-01-01,EMEA,Chromebox,1898.0,-14.234071396294624,85872.0934943355,91193.23824666486,95276.847091184,98410.73311969975,100815.7728807699,102661.4737772597,104077.9209622274,105164.94575135689,105999.16174240987,106639.36454798322,107130.67571518666,107507.72289604462
2020-02-01,EMEA,Chromebox,449.0,-76.34351949420443,83189.79662878631,87990.46817514855,91664.97830375418,94477.50662501721,96630.26040199709,98278.01228035684,99539.22769740614,100504.58197743658,101243.47945155198,101809.04329536368,102241.9348298895,102573.27687502654
2020-03-01,EMEA,Chromebox,2626.0,484.85523385300667,88567.01130626773,91165.40559990445,93151.06812351606,94668.48819610912,95828.08286505635,96714.23154631967,97391.41600252077,97908.91244235818,98304.37716809439,98606.5866854212,98837.53166336555,99014.01711395454
2020-04-01,EMEA,Chromebox,1415.0,-46.11576542269612,82872.5555749078,86023.86925707401,88430.09015914793,90267.38711322249,91670.27580666795,92741.46720108707,93559.38740305224,94183.91954573765,94660.78806703117,95024.90637425371,95302.93299109762,95515.22333228729
2020-05-01,EMEA,Chromebox,1756.0,24.098939929328612,78631.27526707533,82220.38257937157,84973.1720883617,87084.51884437661,88703.88898131455,89945.92070013843,90898.5397187166,91629.18369568052,92189.57626675311,92619.38865639093,92949.04807698708,93201.8917273978
2020-06-01,EMEA,Chromebox,1348.0,-23.234624145785876,74745.19406723189,78467.2863914338,81316.27636810398,83496.97023063668,85166.13220067834,86443.75384675275,87421.67995567142,88170.21100744505,88743.15688787446,89181.70513663878,89517.38180884054,89774.31779838772
2020-07-01,EMEA,Chromebox,218.0,-83.82789317507418,72921.97691920106,76269.7229341419,78825.41412470513,80776.44548502113,82265.87557852847,83402.91624766769,84270.9405268281,84933.59593543576,85439.47140585659,85825.66004666343,86120.47897940228,86345.54567975807
2020-08-01,EMEA,Chromebox,343.0,57.3394495412844,67810.40282734705,71670.555346613,74611.58618013309,76852.34281359398,78559.56404812602,79860.28733958647,80851.30188809722,81606.35089952628,82181.6189523684,82619.91279503488,82953.84667432864,83208.26922122498
2020-09-01,EMEA,Chromebox,1181.0,244.3148688046647,65677.76687934058,69457.20813150228,72333.48703183071,74522.42972481281,76188.28699359598,77456.0590777418,78420.87526425307,79155.13206434765,79713.92560038337,80139.18583069392,80462.82283044657,80709.121214691
2020-10-01,EMEA,Chromebox,1257.0,6.435224386113458,62446.35270394677,66322.20941757174,69264.92779504006,71499.16711009222,73195.49841897518,74483.42665929862,75461.27759180008,76203.70439498429,76767.386997072,77195.3592557965,77520.29434082378,77766.99913845796
2020-11-01,EMEA,Chromebox,1177.0,-6.364359586316626,60177.1923547671,64001.92482522455,66904.06479896972,69106.15775377506,70777.06729827423,72044.92417952254,73006.9517630148,73736.92143474048,74290.80962961423,74711.09028551498,75029.99188218938,75271.96882529548
2020-12-01,EMEA,Chromebox,895.0,-23.95921835174172,58237.90057419803,61968.48701632755,64794.20205443346,66934.52653168107,68555.70517359249,69783.65926042778,70713.76726974479,71418.2731777997,71951.8978423682,72356.08931809627,72662.24223773941,72894.13631724016
2021-01-01,EMEA,Chromebox,638.0,-28.71508379888268,56435.28832951875,60081.169727944594,62838.406587552614,64923.59649616113,66500.54369959471,67693.1269133109,68595.03074277387,69277.10517434771,69792.93126911415,70183.03027843786,70478.04683269777,70701.15626186109
2021-02-01,EMEA,Chromebox,1838.0,188.08777429467085,54465.42103728697,58109.10208293159,60860.95803258695,62939.27143949324,64508.898155552786,65694.34401736595,66589.64089076385,67265.80546085234,67776.47241326529,68162.14884149429,68453.42734813868,68673.41270950125
2021-03-01,EMEA,Chromebox,593.0,-67.7366702937976,53851.14051253883,57188.078901350265,59705.05019056916,61603.54028316229,63035.52508454349,64115.636315772455,64930.33788991044,65544.84742903235,66008.3569957978,66357.97096402047,66621.67625845347,66820.58273426027
2021-04-01,EMEA,Chromebox,1609.0,171.33220910623947,51778.820508289864,55155.17861694268,57699.38972857923,59616.547201889334,61061.19649245254,62149.79333531982,62970.0914478386,63588.21651205387,64053.996682921184,64404.979324028944,64669.45776700258,64868.75208702078
2021-05-01,EMEA,Chromebox,1100.0,-31.63455562461156,50537.03401443985,53835.88154206215,56319.72141460331,58189.90803607231,59598.04953415661,60658.29799057514,61456.60326803994,62057.68060247991,62510.25679378962,62851.020281621415,63107.59532217592,63300.78136993711
2021-06-01,EMEA,Chromebox,1580.0,43.636363636363626,48261.79329246973,51688.19043079779,54264.892491747334,56202.61110487383,57659.80457732102,58755.63593372037,59579.717556630305,60199.43930236431,60665.47935405174,61015.9484658296,61279.506496658985,61477.70609051845
2021-07-01,EMEA,Chromebox,2560.0,62.0253164556962,46319.09195692726,49852.838065022384,52507.08498509252,54500.72756642089,55998.18084103205,57122.939275991645,57967.76132050001,58602.31916394747,59078.94457790078,59436.94469967374,59705.84367869881,59907.81752318422
2021-08-01,EMEA,Chromebox,2401.0,-6.210937500000002,45146.36925349642,48580.96351897023,51156.602570673655,53088.10190127787,54536.55395113213,55622.76366784517,56437.323976417705,57048.1714822839,57506.252574004226,57849.77249440421,58107.381764563,58300.56571731447
2021-09-01,EMEA,Chromebox,1484.0,-38.19241982507289,44508.71210635599,47729.18134899877,50140.76172547268,51946.622758140555,53298.90365291071,54311.53064096795,55069.81497442821,55637.64018267636,56062.84409748063,56381.24906883207,56619.679906958234,56798.223804461646
2021-10-01,EMEA,Chromebox,1595.0,7.479784366576814,43015.6387735903,46278.78909293005,48719.712196023276,50545.58750428054,51911.39072728205,52933.04781170902,53697.2744444929,54268.93626249298,54696.554484811044,55016.424271983764,55255.69536803594,55434.67650255332
2021-11-01,EMEA,Chromebox,508.0,-68.15047021943575,43073.55434601734,46016.72906267266,48216.46552187366,49860.55428852259,51089.350520596214,52007.75602922091,52694.17470162261,53207.205807595914,53590.646594215665,53877.2312381714,54091.42534849353,54251.51458517913
2020-01-01,EMEA,ConceptD-CM100,0.0,-100.0,,,,,,,,,,,,
2020-02-01,EMEA,ConceptD-CM100,0.0,0.0,,,,,,,,,,,,
2020-03-01,EMEA,ConceptD-CM100,1.0,13900.0,,,,,,,,,,,,
2020-04-01,EMEA,ConceptD-CM100,140.0,13900.0,2902040.0,1452269.9999999998,727384.9999999999,364942.49999999994,183721.24999999997,93110.62499999999,47805.31249999999,25152.656249999996,13826.328124999996,8163.164062499998,5331.582031249999,3915.7910156249995
2020-05-01,EMEA,ConceptD-CM100,98.0,-30.000000000000004,51995952.009860076,52174037.86415459,52278673.86186917,52340153.71416343,52376276.77239081,52397501.21075565,52409971.82664502,52417299.05283526,52421604.23263708,52424133.78101523,52425620.04065873,52426493.30631633
2020-06-01,EMEA,ConceptD-CM100,0.0,-100.0,48584336.85355279,48580741.76788244,48578946.989875615,48578050.981160074,48577603.66588471,48577380.352258295,48577268.86718615,48577213.210388534,48577185.42479302,48577171.55336399,48577164.6283174,48577161.17111986
2020-07-01,EMEA,ConceptD-CM100,14.0,13900.0,49047930.03644034,49055864.93418987,49060026.74173102,49062209.58548733,49063354.47429282,49063954.96178679,49064269.91397138,49064435.10455333,49064521.746049084,49064567.189007744,49064591.02357424,49064603.52466521
2020-08-01,EMEA,ConceptD-CM100,84.0,500.0,45377167.44612791,45380247.13491365,45381857.92024491,45382700.417511314,45383141.07315309,45383371.551520646,45383492.09979661,45383555.15077615,45383588.12865153,45383605.377237864,45383614.39885394,45383619.11747581
2020-09-01,EMEA,ConceptD-CM100,140.0,66.66666666666667,48956303.81163058,48957380.75613831,48957932.95901393,48958216.10082268,48958361.281674504,48958435.72309956,48958473.89291118,48958493.464467175,48958503.49977486,48958508.645374954,48958511.2837794,48958512.636620246
2020-10-01,EMEA,ConceptD-CM100,214.0,52.85714285714285,46189480.07712514,46189906.93797238,46190126.03280044,46190238.487582825,46190296.207238704,46190325.833001204,46190341.03901362,46190348.84380221,46190352.849765345,46190354.90590568,46190355.96126064,46190356.502942584
2020-11-01,EMEA,ConceptD-CM100,42.0,-80.37383177570094,43649901.8929804,43650000.47788331,43650050.935729474,43650076.76112631,43650089.979112655,43650096.74435867,43650100.20695521,43650101.979185626,43650102.88625077,43650103.35050597,43650103.58812164,43650103.709738374
2020-12-01,EMEA,ConceptD-CM100,168.0,300.0,41048593.76538885,41048571.14143911,41048559.61644052,41048553.745423555,41048550.754634455,41048549.23107909,41048548.45495583,41048548.059586346,41048547.85817886,41048547.7555787,41048547.703312546,41048547.676687345
2021-01-01,EMEA,ConceptD-CM100,14.0,-91.66666666666666,37313346.13984277,37308628.05333783,37305357.144060455,37303089.5197832,37301517.44320548,37300427.56919461,37299671.99190504,37299148.17260592,37298785.02423986,37298533.26426082,37298358.72654299,37298237.72472585
2021-02-01,EMEA,ConceptD-CM100,72.0,414.28571428571433,34572532.465441406,34568103.317902826,34565054.60566689,34562956.08756231,34561511.61596432,34560517.34377156,34559832.95704172,34559361.87357041,34559037.612991914,34558814.41491944,34558660.78113582,34558555.03049376
2021-03-01,EMEA,ConceptD-CM100,14.0,-80.55555555555556,32416581.480885707,32413023.645005878,32410587.99545968,32408920.58051636,32407779.089287646,32406997.638797205,32406462.66765275,32406096.433158174,32405845.713644784,32405674.074229803,32405556.572052263,32405476.131544307
2020-09-01,EMEA,ConceptD-CT300,4.0,-50.0,,,,,,,,,,,,
2020-10-01,EMEA,ConceptD-CT300,0.0,-100.0,,,,,,,,,,,,
2020-11-01,EMEA,ConceptD-CT300,203.0,136.24439908407072,,,,,,,,,,,,
2020-12-01,EMEA,ConceptD-CT300,139.0,-31.527093596059107,853.2449970195697,739.1224985097848,682.0612492548923,653.5306246274462,639.2653123137231,632.1326561568616,628.5663280784308,626.7831640392154,625.8915820196078,625.4457910098039,625.222895504902,625.111447752451
2021-01-01,EMEA,ConceptD-CT300,370.0,166.18705035971223,13006.10229414422,13069.27968533827,13107.667213445451,13130.992049851777,13145.16456942279,13153.776004353853,13159.00844105647,13162.187747881182,13164.11954227453,13165.293329450138,13166.006540099452,13166.439897560555
2021-02-01,EMEA,ConceptD-CT300,138.0,-62.70270270270271,8717.570481542632,8723.911464635004,8727.389014616952,8729.296187952817,8730.34212838557,8730.915747661958,8731.23033448157,8731.402861576018,8731.497479647922,8731.549370509238,8731.577828724818,8731.593435905223
2021-03-01,EMEA,ConceptD-CT300,175.0,26.811594202898558,12497.012145582286,12529.115938754443,12552.554876923003,12569.667615580503,12582.161604098837,12591.283449071783,12597.943296372616,12602.805642334639,12606.355634877478,12608.947479874243,12610.839782578036,12612.221350352054
2021-04-01,EMEA,ConceptD-CT300,293.0,67.42857142857144,11476.834637469101,11495.631696912753,11509.29697665397,11519.231502368779,11526.45380612305,11531.704350841177,11535.521445881071,11538.296436920247,11540.313828467228,11541.780452537854,11542.8466739998,11543.621806652185
2021-05-01,EMEA,ConceptD-CT300,418.0,42.662116040955624,9031.018607783524,9029.905078860902,9029.12614501271,9028.581266538939,9028.200114080526,9027.93349096446,9027.746983218147,9027.616517638311,9027.525254578955,9027.461414399704,9027.41675702666,9027.385518377418
2021-06-01,EMEA,ConceptD-CT300,128.0,-69.377990430622,7780.938929144171,7777.212903224694,7774.673260477443,7772.942251240512,7771.762403019108,7770.958223702298,7770.410098645317,7770.03649903661,7769.781855199682,7769.608291089404,7769.489990561341,7769.409357445903
2021-07-01,EMEA,ConceptD-CT300,260.0,103.125,6655.614338586139,6652.376954649182,6650.218738948769,6648.779955319699,6647.820784125233,6647.181348589754,6646.755066184284,6646.4708832148835,6646.281431435826,6646.155132605661,6646.070934956103,6646.014804236747
2021-08-01,EMEA,ConceptD-CT300,67.0,-74.23076923076923,6912.286809569345,6910.400656928234,6909.120166456854,6908.250854073776,6907.6606864495225,6907.260027455704,6906.988024006634,6906.803363541132,6906.677999367861,6906.592890864005,6906.535111538067,6906.495885722143
2021-09-01,EMEA,ConceptD-CT300,48.0,-28.358208955223883,6854.328410112577,6852.996357550905,6852.095877209593,6851.487143839438,6851.07563422736,6850.797449772332,6850.609394405585,6850.482267169238,6850.396327934954,6850.338232186146,6850.298958901278,6850.272409783038
2019-07-01,EMEA,ConceptD-CT500,0.0,-100.0,,,,,,,,,,,,
2019-08-01,EMEA,ConceptD-CT500,31.0,559.7069597069598,,,,,,,,,,,,
2019-09-01,EMEA,ConceptD-CT500,96.0,209.6774193548387,,,,,,,,,,,,
2019-10-01,EMEA,ConceptD-CT500,57.0,-40.625,107915.72947107843,108359.52382126424,108581.42099635715,108692.36958390361,108747.84387767683,108775.58102456343,108789.44959800673,108796.38388472839,108799.85102808922,108801.58459976965,108802.45138560985,108802.88477852996
2019-11-01,EMEA,ConceptD-CT500,153.0,168.42105263157893,63686.28958565794,63646.57424284867,63629.52878211994,63622.21302677445,63619.073171705306,63617.72557471912,63617.147198457424,63616.89896467275,63616.79242501002,63616.746699164316,63616.7270740509,63616.71865113229
2019-12-01,EMEA,ConceptD-CT500,73.0,-52.2875816993464,56750.330943277644,56542.8241838774,56410.134343498954,56325.286053300864,56271.029960076194,56236.33599458636,56214.15099802891,56199.96484013935,56190.89352587763,56185.092889576,56181.38368267026,56179.011836694364
2020-01-01,EMEA,ConceptD-CT500,74.0,1.3698630136986356,41263.260837548434,41149.31270459949,41080.44078233289,41038.81358271197,41013.65349292135,40998.44636575362,40989.254955125914,40983.69953177768,40980.341752452165,40978.31226139592,40977.08560724505,40976.344199491
2020-02-01,EMEA,ConceptD-CT500,26.0,-64.86486486486487,40239.42559187939,40168.22175375012,40124.3508342492,40097.3205837961,40080.66639811071,40070.405231595636,40064.083004845,40060.18768251224,40057.787652163024,40056.30891813665,40055.39782369092,40054.83646980696
2020-03-01,EMEA,ConceptD-CT500,174.0,569.2307692307693,35110.897331026885,35070.81364368061,35046.45341459025,35031.6488693844,35022.65164041998,35017.18371635255,35013.86067169899,35011.84114369651,35010.6138073896,35009.867913097274,35009.41460759967,35009.13911832958
2020-04-01,EMEA,ConceptD-CT500,35.0,-79.88505747126436,33197.78185372477,33173.44036454239,33158.634679178416,33149.62913652429,33144.15152461362,33140.819772891795,33138.7932383879,33137.560600893165,33136.810850424816,33136.354815485756,33136.077432710525,33135.90871492729
2020-05-01,EMEA,ConceptD-CT500,63.0,80.0,59618.20766787148,59618.080185948784,59618.01856810879,59617.988785390386,59617.974390041316,59617.96743211115,59617.964069025475,59617.962443492455,59617.96165779805,59617.96127803603,59617.96109447969,59617.96100575852
2020-06-01,EMEA,ConceptD-CT500,57.0,-9.523809523809524,57820.94482971664,57820.86280729076,57820.82316706522,57820.80400953039,57820.79475097709,57820.79027645518,57820.78811398492,57820.78706889501,57820.78656381852,57820.786319722516,57820.78620175453,57820.78614474234
2020-07-01,EMEA,ConceptD-CT500,36.0,-36.8421052631579,52178.836009481,52178.76986198114,52178.73821848847,52178.72308094539,52178.715839481476,52178.712375326206,52178.71071815137,52178.70992539579,52178.70954615916,52178.70936474079,52178.70927795427,52178.709236437535
2020-08-01,EMEA,ConceptD-CT500,52.0,44.44444444444444,48688.504603197885,48688.46653751748,48688.44843130336,48688.43981895264,48688.4357224262,48688.433773884,48688.43284704591,48688.43240618872,48688.43219649183,48688.432096748,48688.43204930413,48688.432026737115
2020-09-01,EMEA,ConceptD-CT500,126.0,142.3076923076923,46175.68744332834,46175.666964466356,46175.65724677597,46175.65263550868,46175.65044735644,46175.649409027945,46175.64891631722,46175.64868251467,46175.64857156999,46175.648518924194,46175.64849394255,46175.64848208819
2020-10-01,EMEA,ConceptD-CT500,114.0,-9.523809523809524,39888.410061295,39885.523729988585,39883.619164077245,39882.362422932325,39881.53315349307,39880.98595425027,39880.624881000556,39880.38662428991,39880.22940893205,39880.12566927796,39880.057215941226,39880.01204652794
2020-11-01,EMEA,ConceptD-CT500,72.0,-36.8421052631579,37049.43238027245,37047.52348939915,37046.26971650809,37045.4462296947,37044.90535778986,37044.55010933574,37044.31677966373,37044.16352710145,37044.06286974552,37043.996757289366,37043.95333416527,37043.92481355333
2020-12-01,EMEA,ConceptD-CT500,44.0,-38.888888888888886,35002.82110148683,35001.56830560674,35000.74871711142,35000.21253614823,34999.86176252594,34999.63228378176,34999.48215705988,34999.38394302833,34999.319690669574,34999.277656292805,34999.25015708711,34999.23216689974
2021-01-01,EMEA,ConceptD-CT500,102.0,131.81818181818184,33489.76272140792,33488.94012009564,33488.40351276454,33488.05346782357,33487.82512308507,33487.67616701259,33487.57899853095,33487.51561263693,33487.47426413078,33487.44729126896,33487.42969606801,33487.418218194485
2021-02-01,EMEA,ConceptD-CT500,18.0,-82.35294117647058,32111.361837919838,32110.82502025042,32110.475695212815,32110.248377840726,32110.100454897656,32110.004196539194,32109.941558037135,32109.900797089176,32109.874272590278,32109.857012220316,32109.8457803259,32109.838471360184
2021-03-01,EMEA,ConceptD-CT500,49.0,172.22222222222223,30468.02439789121,30467.678327491998,30467.45353755523,30467.307525310935,30467.212683096066,30467.151078360348,30467.111063020468,30467.085071066973,30467.06818800042,30467.057221608982,30467.05009839231,30467.04547150879
2021-04-01,EMEA,ConceptD-CT500,74.0,51.020408163265294,29965.312062275894,29965.08212888785,29964.932760563974,29964.835728565413,29964.772695062056,29964.73174751275,29964.705147344506,29964.68786745932,29964.676642175735,29964.66935005601,29964.664612981025,29964.66153570305
2021-05-01,EMEA,ConceptD-CT500,72.0,-2.7027027027026973,21873.45454048617,21818.892589322553,21772.903873200405,21734.14129295064,21701.46941701419,21673.931222437644,21650.720061804856,21631.156034961205,21614.666073412347,21600.76715403057,21589.052150365536,21579.17790711669
2021-06-01,EMEA,ConceptD-CT500,6.0,-91.66666666666666,20466.129315971735,20422.195439625375,20385.29096011003,20354.291177674233,20328.25134392811,20306.377869721313,20288.00413974515,20272.570196785506,20259.60567648448,20248.715472531076,20239.567695413756,20231.88355776618
2021-07-01,EMEA,ConceptD-CT500,0.0,-100.0,19417.305775116387,19381.658728122602,19351.792438696277,19326.769461498403,19305.804373438503,19288.239120755592,19273.52236397723,19261.19217243469,19250.86152514837,19242.2061629842,19234.95441078352,19228.8786500028
2021-08-01,EMEA,ConceptD-CT500,448.0,559.7069597069598,19334.165218899456,19303.404517464813,19277.60247882334,19255.959760451962,19237.80587482256,19222.57841781876,19209.805645557437,19199.091859847915,19190.1051495331,19182.567107941457,19176.2442078983,19170.940567095884
2020-01-01,EMEA,ConceptD-CT700,18.0,157.14285714285717,,,,,,,,,,,,
2020-02-01,EMEA,ConceptD-CT700,0.0,-100.0,,,,,,,,,,,,
2020-03-01,EMEA,ConceptD-CT700,3.0,446.42857142857144,,,,,,,,,,,,
2020-04-01,EMEA,ConceptD-CT700,6.0,100.0,17190.88903061225,16860.750637755104,16695.68144132653,16613.146843112245,16571.879544005104,16551.24589445153,16540.929069674745,16535.770657286354,16533.191451092156,16531.90184799506,16531.257046446513,16530.934645672238
2020-05-01,EMEA,ConceptD-CT700,0.0,-100.0,62442.90278278141,62734.4879409713,62911.110912240416,63018.09740693579,63082.90273755025,63122.1575134732,63145.93545609228,63160.338558438496,63169.06300363205,63174.34769453446,63177.54881017153,63179.48783395006
2020-06-01,EMEA,ConceptD-CT700,22.0,446.42857142857144,41969.01177426868,41995.81518598783,42010.42814661681,42018.39499130739,42022.73843791861,42025.1064429692,42026.397456401966,42027.10130442931,42027.485035561,42027.694242059726,42027.80829941784,42027.87048238548
2020-07-01,EMEA,ConceptD-CT700,7.0,-68.18181818181819,44215.64426812792,44229.32561945346,44236.72138583861,44240.71933597688,44242.88051907484,44244.04879587205,44244.68033453075,44245.02172715139,44245.20627471601,44245.306036109636,44245.35996440546,44245.3891165753
