,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3
2007-12-05,1.9410069159792671,1.936341287421302,1.931708635427499,-1.9410069159792671,-1.936341287421302,-1.931708635427499
2007-12-06,1.947417622119042,1.942638561187659,1.9378934343147742,-1.947417622119042,-1.942638561187659,-1.9378934343147742
2007-12-07,1.8284318880430803,1.8245090350138768,1.8206140140140428,-1.8284318880430803,-1.8245090350138768,-1.8206140140140428
2007-12-10,1.7451537558760597,1.7418301403672642,1.7385300910137023,-1.7451537558760597,-1.7418301403672642,-1.7385300910137023
2007-12-11,2.030992186533518,2.0255484368136294,2.020143546659129,-2.030992186533518,-2.0255484368136294,-2.020143546659129
2007-12-12,1.9217225858611142,1.916991286147382,1.9122939528572735,-1.9217225858611142,-1.916991286147382,-1.9122939528572735
2007-12-13,1.8058460040775761,1.8021903376757005,1.7985603029454664,-1.8058460040775761,-1.8021903376757005,-1.7985603029454664
2007-12-14,1.8123205419122503,1.8085481936434782,1.804802445407929,-1.8123205419122503,-1.8085481936434782,-1.804802445407929
2007-12-17,1.8406121448306973,1.8365527165982756,1.8325221267033867,-1.8406121448306973,-1.8365527165982756,-1.8325221267033867
2007-12-18,1.7472203309677032,1.7438336829927046,1.7404710697068657,-1.7472203309677032,-1.7438336829927046,-1.7404710697068657
2007-12-19,1.641246310829095,1.638636091345516,1.6360443466184582,-1.641246310829095,-1.638636091345516,-1.6360443466184582
2007-12-20,1.5516998278463043,1.5496644968985767,1.5476436668186935,-1.5516998278463043,-1.5496644968985767,-1.5476436668186935
2007-12-21,1.6146143897671248,1.6120558199499362,1.6095156339404706,-1.6146143897671248,-1.6120558199499362,-1.6095156339404706
2007-12-24,1.5498361008056611,1.5476796335774718,1.5455387885041296,-1.5498361008056611,-1.5476796335774718,-1.5455387885041296
2007-12-26,1.45599007471732,1.4545608632538942,1.453141932951083,-1.45599007471732,-1.4545608632538942,-1.453141932951083
2007-12-27,1.4952078947850753,1.493452452017341,1.4917097133585673,-1.4952078947850753,-1.493452452017341,-1.4917097133585673
2007-12-28,1.4034086751935853,1.402255906772739,1.4011115628237323,-1.4034086751935853,-1.402255906772739,-1.4011115628237323
2007-12-31,1.3502696195181543,1.3495324095044894,1.3488005592735355,-1.3502696195181543,-1.3495324095044894,-1.3488005592735355
2008-01-02,1.3986889590064722,1.397539321304887,1.3963981242101584,-1.3986889590064722,-1.397539321304887,-1.3963981242101584
2008-01-03,1.3128891896696364,1.3123362596949806,1.3117874158228924,-1.3128891896696364,-1.3123362596949806,-1.3117874158228924
2008-01-04,1.6063343243655133,1.6036602935972761,1.6010058873364617,-1.6063343243655133,-1.6036602935972761,-1.6010058873364617
2008-01-07,1.5112179527327654,1.5091745821373976,1.5071463575529165,-1.5112179527327654,-1.5091745821373976,-1.5071463575529165
2008-01-08,1.631973545598022,1.629320142167388,1.6266856242631806,-1.631973545598022,-1.629320142167388,-1.6266856242631806
2008-01-09,1.6357537313942077,1.6330033269866946,1.630272644560687,-1.6357537313942077,-1.6330033269866946,-1.630272644560687
2008-01-10,1.57129066275671,1.5690952025113845,1.5669153052114966,-1.57129066275671,-1.5690952025113845,-1.5669153052114966
2008-01-11,1.5916783359662166,1.5893430477550334,1.5870243070633476,-1.5916783359662166,-1.5893430477550334,-1.5870243070633476
2008-01-14,1.5596686126918915,1.557513347564234,1.5553734343685384,-1.5596686126918915,-1.557513347564234,-1.5553734343685384
2008-01-15,1.8449858902927934,1.8408221178183217,1.836687933338484,-1.8449858902927934,-1.8408221178183217,-1.836687933338484
2008-01-16,1.752159417567608,1.7486307128709206,1.7451271449271624,-1.752159417567608,-1.7486307128709206,-1.7451271449271624
2008-01-17,2.1639885306679894,2.157850329596374,2.1517547434116717,-2.1639885306679894,-2.157850329596374,-2.1517547434116717
2008-01-18,2.0515801287845723,2.0461456719894566,2.0407491478655695,-2.0515801287845723,-2.0461456719894566,-2.0407491478655695
2008-01-22,2.008673556124952,2.003901729737264,1.9991622704800194,-2.008673556124952,-2.003901729737264,-1.9991622704800194
2008-01-23,2.1472316146050248,2.141446318398566,2.135700427503888,-2.1472316146050248,-2.141446318398566,-2.135700427503888
2008-01-24,2.0686642554824313,2.063380800946491,2.0581334109832006,-2.0686642554824313,-2.063380800946491,-2.0581334109832006
2008-01-25,2.0999555873423996,2.0945727318531677,2.089226336538982,-2.0999555873423996,-2.0945727318531677,-2.089226336538982
2008-01-28,2.1443923921157007,2.138655543608639,2.1329576844034137,-2.1443923921157007,-2.138655543608639,-2.1329576844034137
2008-01-29,2.0312662392365484,2.0263236287253394,2.021414546128207,-2.0312662392365484,-2.0263236287253394,-2.021414546128207
2008-01-30,1.9215108419071054,1.9173477506331398,1.9132128277699376,-1.9215108419071054,-1.9173477506331398,-1.9132128277699376
2008-01-31,1.9620709791456583,1.9575582533054137,1.9530762312592331,-1.9620709791456583,-1.9575582533054137,-1.9530762312592331
2008-02-01,1.9233416606364337,1.9190143377681317,1.914716644462729,-1.9233416606364337,-1.9190143377681317,-1.914716644462729
2008-02-04,1.8748443623419289,1.870884440764376,1.8669515491751902,-1.8748443623419289,-1.870884440764376,-1.8669515491751902
2008-02-05,2.382097531520243,2.3746421183379702,2.3672377114720384,-2.382097531520243,-2.3746421183379702,-2.3672377114720384
2008-02-06,2.2699677498708892,2.2632418752790042,2.256562135120592,-2.2699677498708892,-2.2632418752790042,-2.256562135120592
2008-02-07,2.1694487020897464,2.163897753624364,2.1583834167575957,-2.1694487020897464,-2.163897753624364,-2.1583834167575957
2008-02-08,2.045183053517777,2.0403847781922795,2.035618288830683,-2.045183053517777,-2.0403847781922795,-2.035618288830683
2008-02-11,1.9356193481857484,1.93148024375275,1.9273686994310861,-1.9356193481857484,-1.93148024375275,-1.9273686994310861
2008-02-12,1.843529943500158,1.8399260187332012,1.8363462531016863,-1.843529943500158,-1.8399260187332012,-1.8363462531016863
2008-02-13,1.8335883981195347,1.8299774764372798,1.8263909293736476,-1.8335883981195347,-1.8299774764372798,-1.8263909293736476
2008-02-14,1.8327277640282875,1.8290556054257145,1.8254084039689407,-1.8327277640282875,-1.8290556054257145,-1.8254084039689407
2008-02-15,1.7205532664888092,1.7176392856933218,1.7147451203726152,-1.7205532664888092,-1.7176392856933218,-1.7147451203726152
2008-02-19,1.6166099127141276,1.6144057574224877,1.6122165837537927,-1.6166099127141276,-1.6144057574224877,-1.6122165837537927
2008-02-20,1.555136454107428,1.5532799709329637,1.5514362226897758,-1.555136454107428,-1.5532799709329637,-1.5514362226897758
2008-02-21,1.5631838213701161,1.5611993923923198,1.5592287160252212,-1.5631838213701161,-1.5611993923923198,-1.5592287160252212
2008-02-22,1.501118717610614,1.4995245494543368,1.4979415023758451,-1.501118717610614,-1.4995245494543368,-1.4979415023758451
2008-02-25,1.5181525089910484,1.5164484558097373,1.5147562717903384,-1.5181525089910484,-1.5164484558097373,-1.5147562717903384
2008-02-26,1.4508853192718854,1.4496100009692219,1.4483436275095127,-1.4508853192718854,-1.4496100009692219,-1.4483436275095127
2008-02-27,1.364813842947634,1.3641536867011306,1.3634981505729669,-1.364813842947634,-1.3641536867011306,-1.3634981505729669
2008-02-28,1.3332159322574626,1.3327389182011529,1.3322652685434428,-1.3332159322574626,-1.3327389182011529,-1.3322652685434428
2008-02-29,1.6998040631960034,1.6966609937930872,1.6935403383105965,-1.6998040631960034,-1.6966609937930872,-1.6935403383105965
2008-03-03,1.5949672311059724,1.5925450861288535,1.59014028697387,-1.5949672311059724,-1.5925450861288535,-1.59014028697387
2008-03-04,1.5134931338694972,1.5119557485271453,1.5104287765234066,-1.5134931338694972,-1.5119557485271453,-1.5104287765234066
2008-03-05,1.4359950149154181,1.4349218069860123,1.4338559281879335,-1.4359950149154181,-1.4349218069860123,-1.4338559281879335
2008-03-06,1.6433633622184973,1.6408066483314327,1.6382675405616136,-1.6433633622184973,-1.6408066483314327,-1.6382675405616136
2008-03-07,1.5883278862145946,1.586089748360585,1.5838671505732698,-1.5883278862145946,-1.586089748360585,-1.5838671505732698
2008-03-10,1.6422383221693402,1.6398097999527907,1.6373977097971706,-1.6422383221693402,-1.6398097999527907,-1.6373977097971706
2008-03-11,2.336043599410302,2.3288612342003163,2.3217276817629418,-2.336043599410302,-2.3288612342003163,-2.3217276817629418
2008-03-12,2.2436452297378384,2.2371520818577326,2.2307028403493496,-2.2436452297378384,-2.2371520818577326,-2.2307028403493496
2008-03-13,2.130201947717004,2.1251888209964123,2.1202075830826876,-2.130201947717004,-2.1251888209964123,-2.1202075830826876
2008-03-14,2.26070126952134,2.254800896104459,2.248938170224796,-2.26070126952134,-2.254800896104459,-2.248938170224796
2008-03-17,2.1705308072373786,2.165123242403869,2.1597503598342875,-2.1705308072373786,-2.165123242403869,-2.1597503598342875
2008-03-18,3.0795935524666485,3.0685031929078495,3.057483441541045,-3.0795935524666485,-3.0685031929078495,-3.057483441541045
2008-03-19,3.2405184968975616,3.2283206812647327,3.216200815103152,-3.2405184968975616,-3.2283206812647327,-3.216200815103152
2008-03-20,3.4027693366124088,3.3905970001413666,3.378498722452928,-3.4027693366124088,-3.3905970001413666,-3.378498722452928
2008-03-24,3.328859487895356,3.3172543077227057,3.305719435659325,-3.328859487895356,-3.3172543077227057,-3.305719435659325
2008-03-25,3.1241316483876735,3.1138460464078803,3.103622579302662,-3.1241316483876735,-3.1138460464078803,-3.103622579302662
2008-03-26,2.973609478437438,2.9641932019826127,2.9548339013410634,-2.973609478437438,-2.9641932019826127,-2.9548339013410634
2008-03-27,2.864617105926071,2.8557447993422285,2.846926453731788,-2.864617105926071,-2.8557447993422285,-2.846926453731788
2008-03-28,2.722771053753704,2.7146747561094378,2.706627920079653,-2.722771053753704,-2.7146747561094378,-2.706627920079653
2008-03-31,2.5675148419155023,2.5603051122916884,2.5531395922149485,-2.5675148419155023,-2.5603051122916884,-2.5531395922149485
2008-04-01,3.1573367917917103,3.146396827685186,3.1355243317277885,-3.1573367917917103,-3.146396827685186,-3.1355243317277885
2008-04-02,2.9586979395416164,2.9488594937548642,2.939082149328996,-2.9586979395416164,-2.9488594937548642,-2.939082149328996
2008-04-03,2.7837874224877828,2.775588720648847,2.767439147595128,-2.7837874224877828,-2.775588720648847,-2.767439147595128
2008-04-04,2.606756834888449,2.599500742188927,2.5922884393398467,-2.606756834888449,-2.599500742188927,-2.5922884393398467
2008-04-07,2.4430116646070292,2.4366246247343897,2.4302764432402237,-2.4430116646070292,-2.4366246247343897,-2.4302764432402237
2008-04-08,2.307530979565465,2.301860116986593,2.2962240453690272,-2.307530979565465,-2.301860116986593,-2.2962240453690272
2008-04-09,2.205669176459007,2.200511886217345,2.1953865388982368,-2.205669176459007,-2.200511886217345,-2.1953865388982368
2008-04-10,2.0783309549439175,2.0738687196038588,2.0694343761380884,-2.0783309549439175,-2.0738687196038588,-2.0694343761380884
2008-04-11,2.2038603245272173,2.1985320758045064,2.1932373886614696,-2.2038603245272173,-2.1985320758045064,-2.1932373886614696
2008-04-14,2.074372193541658,2.0697564425213666,2.065170083509508,-2.074372193541658,-2.0697564425213666,-2.065170083509508
2008-04-15,1.96026570766276,1.9564894961488717,1.9527370049882327,-1.96026570766276,-1.9564894961488717,-1.9527370049882327
2008-04-16,2.133681873122515,2.128709749317171,2.123769192191349,-2.133681873122515,-2.128709749317171,-2.123769192191349
2008-04-17,2.0004687389451643,1.9962445633293486,1.9920475058911005,-2.0004687389451643,-1.9962445633293486,-1.9920475058911005
2008-04-18,2.068450217791141,2.0639651629862077,2.059508337147597,-2.068450217791141,-2.0639651629862077,-2.059508337147597
2008-04-21,1.9419554645777108,1.9381670575130918,1.9344027664542056,-1.9419554645777108,-1.9381670575130918,-1.9344027664542056
2008-04-22,1.8743199607429517,1.871017279522127,1.8677354821282117,-1.8743199607429517,-1.871017279522127,-1.8677354821282117
2008-04-23,1.7621145488841343,1.759435885509868,1.7567743505404931,-1.7621145488841343,-1.759435885509868,-1.7567743505404931
2008-04-24,1.675844571379954,1.6736719793762875,1.671513374868527,-1.675844571379954,-1.6736719793762875,-1.671513374868527
2008-04-25,1.594225122568688,1.5925061624227732,1.5907984046217039,-1.594225122568688,-1.5925061624227732,-1.5907984046217039
2008-04-28,1.4967794654130964,1.4956432405619644,1.4945144976801987,-1.4967794654130964,-1.4956432405619644,-1.4945144976801987
2008-04-29,1.414789124752738,1.4141474891501797,1.4135101241122936,-1.414789124752738,-1.4141474891501797,-1.4135101241122936
2008-04-30,1.3367103480600897,1.3365384624752294,1.3363677370615648,-1.3367103480600897,-1.3365384624752294,-1.3363677370615648
2008-05-01,1.4213252893521797,1.4205319374266188,1.4197440114798026,-1.4213252893521797,-1.4205319374266188,-1.4197440114798026
2008-05-02,1.3367003337765286,1.3364430412468804,1.3361875320868215,-1.3367003337765286,-1.3364430412468804,-1.3361875320868215
2008-05-05,1.275545466786332,1.275756512572454,1.2759661209973223,-1.275545466786332,-1.275756512572454,-1.2759661209973223
2008-05-06,1.2277196304767712,1.2282202885173015,1.2287174912760377,-1.2277196304767712,-1.2282202885173015,-1.2287174912760377
2008-05-07,1.356802849135405,1.356372451365559,1.3559450596751725,-1.356802849135405,-1.356372451365559,-1.3559450596751725
2008-05-08,1.2791170497864104,1.2792055641157287,1.279293454798377,-1.2791170497864104,-1.2792055641157287,-1.279293454798377
2008-05-09,1.2391459802734646,1.2395781597657136,1.240007375668559,-1.2391459802734646,-1.2395781597657136,-1.240007375668559
2008-05-12,1.230997975000871,1.2314501501868875,1.2318991886532185,-1.230997975000871,-1.2314501501868875,-1.2318991886532185
2008-05-13,1.1562193661689215,1.1571716601899356,1.1581172963400406,-1.1562193661689215,-1.1571716601899356,-1.1581172963400406
2008-05-14,1.0953108265440008,1.0966872520735447,1.0980540428763674,-1.0953108265440008,-1.0966872520735447,-1.0980540428763674
2008-05-15,1.090820066026337,1.0922038639977736,1.0935778526197426,-1.090820066026337,-1.0922038639977736,-1.0935778526197426
2008-05-16,1.0239750082939265,1.0258199991664536,1.0276517560645722,-1.0239750082939265,-1.0258199991664536,-1.0276517560645722
2008-05-19,0.9636938973565906,0.9659713856526617,0.9682325257281706,-0.9636938973565906,-0.9659713856526617,-0.9682325257281706
2008-05-20,0.9608978436095127,0.9631866750330411,0.9654588656899951,-0.9608978436095127,-0.9631866750330411,-0.9654588656899951
2008-05-21,1.0662657304913377,1.0677722403474097,1.0692676489692237,-1.0662657304913377,-1.0677722403474097,-1.0692676489692237
2008-05-22,1.005601712186651,1.007554682767624,1.009493259285402,-1.005601712186651,-1.007554682767624,-1.009493259285402
2008-05-23,1.062974750922902,1.064529654749487,1.0660733706659171,-1.062974750922902,-1.064529654749487,-1.0660733706659171
2008-05-27,1.0239386204721224,1.025757466744131,1.027563089318934,-1.0239386204721224,-1.025757466744131,-1.027563089318934
2008-05-28,0.9730783470104915,0.9752751013817593,0.9774560362931299,-0.9730783470104915,-0.9752751013817593,-0.9774560362931299
2008-05-29,0.9303243631953719,0.9328206791362055,0.9352989078060812,-0.9303243631953719,-0.9328206791362055,-0.9352989078060812
2008-05-30,0.875642297424449,0.8785272539850689,0.8813911216085254,-0.875642297424449,-0.8785272539850689,-0.8813911216085254
2008-06-02,0.8957797172257441,0.8985134156246295,0.9012269726662009,-0.8957797172257441,-0.8985134156246295,-0.9012269726662009
2008-06-03,0.8651936891978536,0.868148765178418,0.8710818439765443,-0.8651936891978536,-0.868148765178418,-0.8710818439765443
2008-06-04,0.8161953189336071,0.8195135777823767,0.8228072336239171,-0.8161953189336071,-0.8195135777823767,-0.8228072336239171
2008-06-05,0.9927353276074595,0.9947362253508407,0.9967222043841112,-0.9927353276074595,-0.9947362253508407,-0.9967222043841112
2008-06-06,1.5324219372857275,1.5303467590780535,1.5282872036129072,-1.5324219372857275,-1.5303467590780535,-1.5282872036129072
2008-06-09,1.4345922003466,1.4334015278328232,1.4322195101057669,-1.4345922003466,-1.4334015278328232,-1.4322195101057669
2008-06-10,1.354290985442078,1.354061979166777,1.3538345255491393,-1.354290985442078,-1.354061979166777,-1.3538345255491393
2008-06-11,1.4495586470785542,1.4486247529296798,1.447697213974576,-1.4495586470785542,-1.4486247529296798,-1.447697213974576
2008-06-12,1.3662589496038704,1.3658406462274715,1.365425201542887,-1.3662589496038704,-1.3658406462274715,-1.365425201542887
2008-06-13,1.4141093830126523,1.4134289599439243,1.41275315705348,-1.4141093830126523,-1.4134289599439243,-1.41275315705348
2008-06-16,1.3283203738252087,1.3281725904894817,1.3280258150652544,-1.3283203738252087,-1.3281725904894817,-1.3280258150652544
2008-06-17,1.2798570474134698,1.280068402576282,1.280278320502795,-1.2798570474134698,-1.280068402576282,-1.280278320502795
2008-06-18,1.263454184304917,1.263727676872263,1.2639993000710168,-1.263454184304917,-1.263727676872263,-1.2639993000710168
2008-06-19,1.1950837567414703,1.1957967356188732,1.196504823616187,-1.1950837567414703,-1.1957967356188732,-1.196504823616187
2008-06-20,1.336489540855764,1.3362227105785889,1.3359577126273956,-1.336489540855764,-1.3362227105785889,-1.3359577126273956
2008-06-23,1.2563478589998087,1.2565900283549052,1.256830524733528,-1.2563478589998087,-1.2565900283549052,-1.256830524733528
2008-06-24,1.1890991160402469,1.189884606378037,1.190664746326033,-1.1890991160402469,-1.189884606378037,-1.190664746326033
2008-06-25,1.1367181841802418,1.137817751831186,1.1389097845994283,-1.1367181841802418,-1.137817751831186,-1.1389097845994283
2008-06-26,1.5923651814686681,1.590289085374367,1.588227293719062,-1.5923651814686681,-1.590289085374367,-1.588227293719062
2008-06-27,1.5053709704183673,1.503853241267,1.502346025584342,-1.5053709704183673,-1.503853241267,-1.502346025584342
2008-06-30,1.419004075908132,1.4184154991392557,1.4178307970495354,-1.419004075908132,-1.4184154991392557,-1.4178307970495354
2008-07-01,1.3409446737063815,1.3408200540322823,1.3406962578754285,-1.3409446737063815,-1.3408200540322823,-1.3406962578754285
2008-07-02,1.4629914193605928,1.4620030526674572,1.4610212500326938,-1.4629914193605928,-1.4620030526674572,-1.4610212500326938
2008-07-03,1.3756501221139015,1.3751937400492336,1.3747404041317173,-1.3756501221139015,-1.3751937400492336,-1.3747404041317173
2008-07-07,1.3400984119010377,1.3399566666999132,1.339815858253671,-1.3400984119010377,-1.3399566666999132,-1.339815858253671
2008-07-08,1.4249218668354648,1.4241652830147817,1.4234137257324448,-1.4249218668354648,-1.4241652830147817,-1.4234137257324448
2008-07-09,1.6528354271044217,1.6505367119909127,1.6482533106581814,-1.6528354271044217,-1.6505367119909127,-1.6482533106581814
2008-07-10,1.5811504818082174,1.5793941821866375,1.5776495022648502,-1.5811504818082174,-1.5793941821866375,-1.5776495022648502
2008-07-11,1.5660794681727193,1.564587179103813,1.5631046033292675,-1.5660794681727193,-1.564587179103813,-1.5631046033292675
2008-07-14,1.5230363522462722,1.5217795914247434,1.5205310392851894,-1.5230363522462722,-1.5217795914247434,-1.5205310392851894
2008-07-15,1.506011977346556,1.5048561963726106,1.5037079710391856,-1.506011977346556,-1.5048561963726106,-1.5037079710391856
2008-07-16,1.7748034124139824,1.7718602941216692,1.7689364588981296,-1.7748034124139824,-1.7718602941216692,-1.7689364588981296
2008-07-17,1.7474733288192963,1.7446977835907782,1.741940439614665,-1.7474733288192963,-1.7446977835907782,-1.741940439614665
2008-07-18,1.6462863405290542,1.644370136497338,1.642466269037166,-1.6462863405290542,-1.644370136497338,-1.642466269037166
2008-07-21,1.5475090164497687,1.5462143648866218,1.5449280579584581,-1.5475090164497687,-1.5462143648866218,-1.5449280579584581
2008-07-22,1.5558020360115608,1.5543910915353738,1.5529892880805347,-1.5558020360115608,-1.5543910915353738,-1.5529892880805347
2008-07-23,1.4702194518895297,1.4693047806907116,1.4683960693413955,-1.4702194518895297,-1.4693047806907116,-1.4683960693413955
2008-07-24,1.7059916159682178,1.7035486890266522,1.7011216686116524,-1.7059916159682178,-1.7035486890266522,-1.7011216686116524
2008-07-25,1.6111222900986424,1.6092392466057457,1.6073685375798508,-1.6111222900986424,-1.6092392466057457,-1.6073685375798508
2008-07-28,1.727593084497371,1.7251347962409933,1.722692291760181,-1.727593084497371,-1.7251347962409933,-1.722692291760181
2008-07-29,1.9330355561990924,1.9291889938117912,1.9253672568135625,-1.9330355561990924,-1.9291889938117912,-1.9253672568135625
2008-07-30,1.9744301386411633,1.970412789515619,1.966421162846293,-1.9744301386411633,-1.970412789515619,-1.966421162846293
2008-07-31,1.9652598760438362,1.9614614911674786,1.957687136668367,-1.9652598760438362,-1.9614614911674786,-1.957687136668367
2008-08-01,1.8669840819702774,1.8638350165831608,1.8607058388229833,-1.8669840819702774,-1.8638350165831608,-1.8607058388229833
2008-08-04,1.8044699938372262,1.8017100097892922,1.7989674616399967,-1.8044699938372262,-1.8017100097892922,-1.7989674616399967
2008-08-05,2.168522900089521,2.1633934058730935,2.158296456494588,-2.168522900089521,-2.1633934058730935,-2.158296456494588
2008-08-06,2.039953087733766,2.035596005268396,2.031266653833066,-2.039953087733766,-2.035596005268396,-2.031266653833066
2008-08-07,2.1190461543596295,2.1144895491763838,2.109961288937752,-2.1190461543596295,-2.1144895491763838,-2.109961288937752
2008-08-08,2.3142621963243046,2.3084012042224025,2.30257685536199,-2.3142621963243046,-2.3084012042224025,-2.30257685536199
2008-08-11,2.1991559946357206,2.194071705910697,2.1890190823509905,-2.1991559946357206,-2.194071705910697,-2.1890190823509905
2008-08-12,2.1586800471068988,2.1539900683189512,2.149329029231912,-2.1586800471068988,-2.1539900683189512,-2.149329029231912
2008-08-13,2.0302887208667992,2.026325366412127,2.022386570758091,-2.0302887208667992,-2.026325366412127,-2.022386570758091
2008-08-14,1.921439320205753,1.9181273955937113,1.9148360272518437,-1.921439320205753,-1.9181273955937113,-1.9148360272518437
2008-08-15,1.8113852329381115,1.8086808493728752,1.805993355294515,-1.8113852329381115,-1.8086808493728752,-1.805993355294515
2008-08-18,1.8413012062304974,1.838342149792163,1.8354016877947543,-1.8413012062304974,-1.838342149792163,-1.8354016877947543
2008-08-19,1.783648640196519,1.7809816491532857,1.778331538344245,-1.783648640196519,-1.7809816491532857,-1.778331538344245
2008-08-20,1.696514501170737,1.6944218587178352,1.6923424240020986,-1.696514501170737,-1.6944218587178352,-1.6923424240020986
2008-08-21,1.5967654875231785,1.595270070118261,1.5937841286873915,-1.5967654875231785,-1.595270070118261,-1.5937841286873915
2008-08-22,1.5715900962843325,1.5702020841031148,1.5688229293312466,-1.5715900962843325,-1.5702020841031148,-1.5688229293312466
2008-08-25,1.7110197657720971,1.708671175352019,1.7063377081493887,-1.7110197657720971,-1.708671175352019,-1.7063377081493887
2008-08-26,1.6143310209000785,1.6125887651030026,1.6108577563292943,-1.6143310209000785,-1.6125887651030026,-1.6108577563292943
2008-08-27,1.5539921147823852,1.5527353612151917,1.5514865948043357,-1.5539921147823852,-1.5527353612151917,-1.5514865948043357
2008-08-28,1.5840214433257451,1.5825132188429503,1.5810146590305778,-1.5840214433257451,-1.5825132188429503,-1.5810146590305778
2008-08-29,1.6048336082261718,1.6031501618994028,1.601477568603223,-1.6048336082261718,-1.6031501618994028,-1.601477568603223
2008-09-02,1.5208328162573708,1.5197119870582632,1.5185983596591206,-1.5208328162573708,-1.5197119870582632,-1.5185983596591206
2008-09-03,1.433973458925919,1.4334243899615693,1.4328788402904522,-1.433973458925919,-1.4334243899615693,-1.4328788402904522
2008-09-04,1.885996211679105,1.8824770074499582,1.8789805411392502,-1.885996211679105,-1.8824770074499582,-1.8789805411392502
2008-09-05,1.780578179617056,1.7776699480256655,1.7747806752615791,-1.780578179617056,-1.7776699480256655,-1.7747806752615791
2008-09-08,1.9163367963558704,1.9129950652285082,1.9096739288512783,-1.9163367963558704,-1.9129950652285082,-1.9096739288512783
2008-09-09,2.491937555811803,2.484954842246923,2.4780154338029377,-2.491937555811803,-2.484954842246923,-2.4780154338029377
2008-09-10,2.3622461931325223,2.356195200506119,2.35018137568755,-2.3622461931325223,-2.356195200506119,-2.35018137568755
2008-09-11,2.3357879287047663,2.3304054471618034,2.3250548160550757,-2.3357879287047663,-2.3304054471618034,-2.3250548160550757
2008-09-12,2.192211844154708,2.1876041750671957,2.1830238860252402,-2.192211844154708,-2.1876041750671957,-2.1830238860252402
2008-09-15,3.3805499317586176,3.368850332491831,3.3572203513174697,-3.3805499317586176,-3.368850332491831,-3.3572203513174697
2008-09-16,3.3381348236204045,3.326559959887925,3.315054377941501,-3.3381348236204045,-3.326559959887925,-3.315054377941501
2008-09-17,4.518291762582992,4.501404514930048,4.484611843525204,-4.518291762582992,-4.501404514930048,-4.484611843525204
2008-09-18,5.336141968029569,5.314652275261952,5.293283004452916,-5.336141968029569,-5.314652275261952,-5.293283004452916
2008-09-19,6.0633590972551,6.03886348352045,6.014501577569833,-6.0633590972551,-6.03886348352045,-6.014501577569833
2008-09-22,6.663210452467382,6.635965083699669,6.6088669131200355,-6.663210452467382,-6.635965083699669,-6.6088669131200355
2008-09-23,6.424894730051518,6.399252989666743,6.373748939900536,-6.424894730051518,-6.399252989666743,-6.373748939900536
2008-09-24,6.022645461599675,5.999399754522391,5.976278254886938,-6.022645461599675,-5.999399754522391,-5.976278254886938
2008-09-25,5.841112326178127,5.818731156864027,5.796469851140201,-5.841112326178127,-5.818731156864027,-5.796469851140201
2008-09-26,5.437626990914146,5.417228035380821,5.396938833572824,-5.437626990914146,-5.417228035380821,-5.396938833572824
2008-09-29,10.024986496804477,9.979774212075464,9.934805724930456,-10.024986496804477,-9.979774212075464,-9.934805724930456
2008-09-30,11.146618058399998,11.094947803003265,11.04355794861517,-11.146618058399998,-11.094947803003265,-11.04355794861517
2008-10-01,10.758217093246095,10.715126842546303,10.672245232356346,-10.758217093246095,-10.715126842546303,-10.672245232356346
2008-10-02,11.170958233908754,11.12644897838718,11.082153303716643,-11.170958233908754,-11.12644897838718,-11.082153303716643
2008-10-03,10.470186514560622,10.428725345429786,10.387464174953811,-10.470186514560622,-10.428725345429786,-10.387464174953811
2008-10-06,10.753749429652789,10.711124172980105,10.668703806568862,-10.753749429652789,-10.711124172980105,-10.668703806568862
2008-10-07,12.19271218218779,12.142797653055089,12.093124451872276,-12.19271218218779,-12.142797653055089,-12.093124451872276
2008-10-08,11.432220387325755,11.386200141372605,11.340401568004046,-11.432220387325755,-11.386200141372605,-11.340401568004046
2008-10-09,14.615948930467514,14.555948579116194,14.49623186586364,-14.615948930467514,-14.555948579116194,-14.49623186586364
2008-10-10,13.636600489102289,13.580700811911276,13.525067459765307,-13.636600489102289,-13.580700811911276,-13.525067459765307
2008-10-13,21.88345904908009,21.792481406350234,21.70191998627245,-21.88345904908009,-21.792481406350234,-21.70191998627245
2008-10-14,20.261309982080554,20.17702502404652,20.093128580979617,-20.261309982080554,-20.17702502404652,-20.093128580979617
2008-10-15,25.00244184456787,24.90643803000803,24.810838496921356,-25.00244184456787,-24.90643803000803,-24.810838496921356
2008-10-16,24.31513763226992,24.2211838710377,24.127628846091998,-24.31513763226992,-24.2211838710377,-24.127628846091998
2008-10-17,22.72603739702649,22.64163166816431,22.55757411347859,-22.72603739702649,-22.64163166816431,-22.55757411347859
2008-10-20,22.602305088044833,22.51814705140385,22.434337097418528,-22.602305088044833,-22.51814705140385,-22.434337097418528
2008-10-21,21.552270963533125,21.471550209176158,21.391166599224462,-21.552270963533125,-21.471550209176158,-21.391166599224462
2008-10-22,22.609173723876246,22.524022771540487,22.439227527816463,-22.609173723876246,-22.524022771540487,-22.439227527816463
2008-10-23,21.009920757536257,20.930847608086037,20.852107012015946,-21.009920757536257,-20.930847608086037,-20.852107012015946
2008-10-24,20.3272860574041,20.251939040110596,20.176905753640938,-20.3272860574041,-20.251939040110596,-20.176905753640938
2008-10-27,19.516217967974807,19.443223899631953,19.370537570104077,-19.516217967974807,-19.443223899631953,-19.370537570104077
