,h.1,h.2,h.3,ngtv_h.1,ngtv_h.2,ngtv_h.3,sqrt_h.1,sqrt_h.2,sqrt_h.3,sqrt_ngtv_h.1,sqrt_ngtv_h.2,sqrt_ngtv_h.3
2011-10-04,4.034665251848665,4.019358909957363,4.004162716578012,-4.034665251848665,-4.019358909957363,-4.004162716578012,2.0086476176394568,2.0048338858761747,2.001040408532025,-2.0086476176394568,-2.0048338858761747,-2.001040408532025
2011-10-05,3.9413376698458635,3.9270142798372967,3.9127926246774134,-3.9413376698458635,-3.9270142798372967,-3.9127926246774134,1.9852802496992368,1.9816695687821662,1.9780780127885285,-1.9852802496992368,-1.9816695687821662,-1.9780780127885285
2011-10-06,3.866499186466129,3.852755124903297,3.839108494306476,-3.866499186466129,-3.852755124903297,-3.839108494306476,1.9663415742098647,1.9628436323108618,1.9593643087252754,-1.9663415742098647,-1.9628436323108618,-1.9593643087252754
2011-10-07,3.59477862758663,3.582910102416911,3.571125905951888,-3.59477862758663,-3.582910102416911,-3.571125905951888,1.8959901443801415,1.8928576550857994,1.8897422855913153,-1.8959901443801415,-1.8928576550857994,-1.8897422855913153
2011-10-10,4.220773368859391,4.2044095436869275,4.188162197819773,-4.220773368859391,-4.2044095436869275,-4.188162197819773,2.054452084829284,2.0504656894683526,2.0464999872513494,-2.054452084829284,-2.0504656894683526,-2.0464999872513494
2011-10-11,3.855321341398989,3.841380324075853,3.8275392800945776,-3.855321341398989,-3.841380324075853,-3.8275392800945776,1.9634972221520939,1.959943959422272,1.956409793497921,-1.9634972221520939,-1.959943959422272,-1.956409793497921
2011-10-12,3.602176874046913,3.590499787346593,3.578904707597882,-3.602176874046913,-3.590499787346593,-3.578904707597882,1.8979401660871487,1.894861416396089,1.8917993306896697,-1.8979401660871487,-1.894861416396089,-1.8917993306896697
2011-10-13,3.3018741902589084,3.292126795204582,3.282448450114903,-3.3018741902589084,-3.292126795204582,-3.282448450114903,1.817105993127233,1.8144218900808549,1.811752866732906,-1.817105993127233,-1.8144218900808549,-1.811752866732906
2011-10-14,3.2552428645099782,3.2456855967059215,3.236196518445523,-3.2552428645099782,-3.2456855967059215,-3.236196518445523,1.8042291607525853,1.8015786401669847,1.7989431670971496,-1.8042291607525853,-1.8015786401669847,-1.7989431670971496
2011-10-17,3.297769538519465,3.2877279539720536,3.277758681978765,-3.297769538519465,-3.2877279539720536,-3.277758681978765,1.8159761943702526,1.813209296791756,1.810458141459991,-1.8159761943702526,-1.813209296791756,-1.810458141459991
2011-10-18,3.3447053642868143,3.334299645260975,3.3239689655316527,-3.3447053642868143,-3.334299645260975,-3.3239689655316527,1.8288535655669138,1.8260064745944837,1.823175516929638,-1.8288535655669138,-1.8260064745944837,-1.823175516929638
2011-10-19,3.200708281741984,3.191379816419134,3.182118475629164,-3.200708281741984,-3.191379816419134,-3.182118475629164,1.7890523418117157,1.786443342627785,1.7838493421892905,-1.7890523418117157,-1.786443342627785,-1.7838493421892905
2011-10-20,2.943071579620672,2.9356304974520984,2.928242853437423,-2.943071579620672,-2.9356304974520984,-2.928242853437423,1.7155382769325411,1.7133681733509871,1.711210931895137,-1.7155382769325411,-1.7133681733509871,-1.711210931895137
2011-10-21,2.9703447562020093,2.9626285079896597,2.9549679306931735,-2.9703447562020093,-2.9626285079896597,-2.9549679306931735,1.723468814978098,1.7212287785154128,1.7190020159072454,-1.723468814978098,-1.7212287785154128,-1.7190020159072454
2011-10-24,2.8436226393106767,2.8366731379279915,2.82977424214523,-2.8436226393106767,-2.8366731379279915,-2.82977424214523,1.686304432571615,1.6842426006748528,1.682193283230328,-1.686304432571615,-1.6842426006748528,-1.682193283230328
2011-10-25,2.9475648685534153,2.9398820682632865,2.9322551343622854,-2.9475648685534153,-2.9398820682632865,-2.9322551343622854,1.7168473632077532,1.7146084300105626,1.7123828819403344,-1.7168473632077532,-1.7146084300105626,-1.7123828819403344
2011-10-26,2.7804959014539326,2.7739548903625986,2.767461673996995,-2.7804959014539326,-2.7739548903625986,-2.767461673996995,1.6674819043857516,1.6655194055797125,1.6635689567904888,-1.6674819043857516,-1.6655194055797125,-1.6635689567904888
2011-10-27,3.4884388102600012,3.476823384532739,3.4652924138275734,-3.4884388102600012,-3.476823384532739,-3.4652924138275734,1.8677362796337178,1.8646241939148862,1.861529589834009,-1.8677362796337178,-1.8646241939148862,-1.861529589834009
2011-10-28,3.188920767025046,3.1793660709482516,3.1698812902252556,-3.188920767025046,-3.1793660709482516,-3.1698812902252556,1.7857549571609892,1.7830776962735673,1.7804160441383512,-1.7857549571609892,-1.7830776962735673,-1.7804160441383512
2011-10-31,3.4438498082139946,3.4330424035943063,3.4223116623545646,-3.4438498082139946,-3.4330424035943063,-3.4223116623545646,1.8557612476323548,1.852847107452287,1.849949097233371,-1.8557612476323548,-1.852847107452287,-1.849949097233371
2011-11-01,3.808160712322457,3.7945639389806862,3.7810644327832965,-3.808160712322457,-3.7945639389806862,-3.7810644327832965,1.9514509249075307,1.9479640497146467,1.944495932827656,-1.9514509249075307,-1.9479640497146467,-1.944495932827656
2011-11-02,3.686097045266663,3.6735751955034326,3.661142120765295,-3.686097045266663,-3.6735751955034326,-3.661142120765295,1.919921103917206,1.9166572973548068,1.9134111217313687,-1.919921103917206,-1.9166572973548068,-1.9134111217313687
2011-11-03,3.6507402023785245,3.6387323420301065,3.6268086325649596,-3.6507402023785245,-3.6387323420301065,-3.6268086325649596,1.9106910274501538,1.9075461572476056,1.904418187417081,-1.9106910274501538,-1.9075461572476056,-1.904418187417081
2011-11-04,3.3754783741624714,3.3653366073046476,3.3552661214768627,-3.3754783741624714,-3.3653366073046476,-3.3552661214768627,1.837247499430186,1.8344853794197018,1.8317385516161586,-1.837247499430186,-1.8344853794197018,-1.8317385516161586
2011-11-07,3.1166673680387973,3.1083297232717504,3.100050726641477,-3.1166673680387973,-3.1083297232717504,-3.100050726641477,1.7654085555584003,1.763045581733992,1.7606960915051402,-1.7654085555584003,-1.763045581733992,-1.7606960915051402
2011-11-08,2.956207677603837,2.948864999158486,2.9415743470261626,-2.956207677603837,-2.948864999158486,-2.9415743470261626,1.7193625788657367,1.7172259604252686,1.715101847420777,-1.7193625788657367,-1.7172259604252686,-1.715101847420777
2011-11-09,3.8332886715039676,3.8195425125593734,3.805894525469113,-3.8332886715039676,-3.8195425125593734,-3.805894525469113,1.9578786151097232,1.9543649895962047,1.9508701969811095,-1.9578786151097232,-1.9543649895962047,-1.9508701969811095
2011-11-10,3.5594745710891553,3.5475668105038576,3.535744561733792,-3.5594745710891553,-3.5475668105038576,-3.535744561733792,1.8866569828904127,1.8834985560132127,1.8803575622029423,-1.8866569828904127,-1.8834985560132127,-1.8803575622029423
2011-11-11,3.561150272747826,3.5499615244532547,3.5388503269892544,-3.561150272747826,-3.5499615244532547,-3.5388503269892544,1.8871010234610721,1.8841341577640522,1.881183225257246,-1.8871010234610721,-1.8841341577640522,-1.881183225257246
2011-11-14,3.3384005423535283,3.3286141185935065,3.31889597641048,-3.3384005423535283,-3.3286141185935065,-3.31889597641048,1.8271290437058703,1.8244489904060093,1.8217837348078614,-1.8271290437058703,-1.8244489904060093,-1.8217837348078614
2011-11-15,3.0715649550766932,3.063642285859965,3.0557748912632716,-3.0715649550766932,-3.063642285859965,-3.0557748912632716,1.7525880734150547,1.7503263369611863,1.7480774843419475,-1.7525880734150547,-1.7503263369611863,-1.7480774843419475
2011-11-16,3.0487027192241247,3.0408264301768417,3.0330054254554217,-3.0487027192241247,-3.0408264301768417,-3.0330054254554217,1.746053469749459,1.7437965564184492,1.7415525904937301,-1.746053469749459,-1.7437965564184492,-1.7415525904937301
2011-11-17,3.032392592363964,3.0244810512123084,3.016625506301918,-3.032392592363964,-3.0244810512123084,-3.016625506301918,1.7413766371362527,1.7391035194065672,1.7368435468694117,-1.7413766371362527,-1.7391035194065672,-1.7368435468694117
2011-11-18,2.777359693234681,2.771246263977423,2.7651761215112893,-2.777359693234681,-2.771246263977423,-2.7651761215112893,1.6665412365839258,1.6647060593322243,1.662881872386397,-1.6665412365839258,-1.6647060593322243,-1.662881872386397
2011-11-21,2.8413928193616504,2.834822903525545,2.8282995133422264,-2.8413928193616504,-2.834822903525545,-2.8282995133422264,1.6856431470989495,1.6836932332006163,1.6817548909821034,-1.6856431470989495,-1.6836932332006163,-1.6817548909821034
2011-11-22,2.6179654756001423,2.612845059885537,2.6077612371056604,-2.6179654756001423,-2.612845059885537,-2.6077612371056604,1.6180128168837669,1.6164297262440879,1.6148564137735777,-1.6180128168837669,-1.6164297262440879,-1.6148564137735777
2011-11-23,2.8135671937274105,2.807095531705076,2.800669975621965,-2.8135671937274105,-2.807095531705076,-2.800669975621965,1.6773691286438446,1.6754389071837492,1.67352023460189,-1.6773691286438446,-1.6754389071837492,-1.67352023460189
2011-11-25,2.5834839706397106,2.5785307240218676,2.5736130701615414,-2.5834839706397106,-2.5785307240218676,-2.5736130701615414,1.6073219872320887,1.6057804096519137,1.6042484440265297,-1.6073219872320887,-1.6057804096519137,-1.6042484440265297
2011-11-28,3.0472310244909635,3.039099525974409,3.0310259185599033,-3.0472310244909635,-3.039099525974409,-3.0310259185599033,1.7456319842655734,1.743301329654288,1.7409841810194322,-1.7456319842655734,-1.743301329654288,-1.7409841810194322
2011-11-29,2.791365302820444,2.784917803817644,2.778516609724476,-2.791365302820444,-2.784917803817644,-2.778516609724476,1.6707379515712344,1.6688072997855816,1.6668883015140745,-1.6707379515712344,-1.6688072997855816,-1.6668883015140745
2011-11-30,4.061057914566552,4.045997070006657,4.03104214076421,-4.061057914566552,-4.045997070006657,-4.03104214076421,2.0152066679540717,2.011466397931285,2.0077455368557566,-2.0152066679540717,-2.011466397931285,-2.0077455368557566
2011-12-01,3.7173303824004438,3.704494180122099,3.6917490042842216,-3.7173303824004438,-3.704494180122099,-3.6917490042842216,1.928037961867049,1.9247062581396932,1.9213924649285532,-1.928037961867049,-1.9247062581396932,-1.9213924649285532
2011-12-02,3.4126133701540167,3.4029343730561497,3.3933206382796826,-3.4126133701540167,-3.4029343730561497,-3.3933206382796826,1.8473260053802134,1.844704413464702,1.8420968048068709,-1.8473260053802134,-1.844704413464702,-1.8420968048068709
2011-12-05,3.2022043324812093,3.1937908265287285,3.1854344533248393,-3.2022043324812093,-3.1937908265287285,-3.1854344533248393,1.7894704055896564,1.7871180225515966,1.7847785446169055,-1.7894704055896564,-1.7871180225515966,-1.7847785446169055
2011-12-06,2.9321732513445684,2.9254493555577623,2.9187714720286,-2.9321732513445684,-2.9254493555577623,-2.9187714720286,1.7123589726878439,1.710394502902112,1.7084412404377858,-1.7123589726878439,-1.710394502902112,-1.7084412404377858
2011-12-07,2.6882593172451577,2.6831094900351604,2.677995113374862,-2.6882593172451577,-2.6831094900351604,-2.677995113374862,1.639591204308305,1.6380199907312365,1.6364581000975436,-1.639591204308305,-1.6380199907312365,-1.6364581000975436
2011-12-08,2.8408467619110356,2.834504412028529,2.8282060974400642,-2.8408467619110356,-2.834504412028529,-2.8282060974400642,1.6854811662878455,1.6835986493308104,1.6817271174123536,-1.6854811662878455,-1.6835986493308104,-1.6817271174123536
2011-12-09,2.82189461148961,2.815542293262398,2.809234477064755,-2.82189461148961,-2.815542293262398,-2.809234477064755,1.6798495800188806,1.677957774576702,1.676077109522338,-1.6798495800188806,-1.677957774576702,-1.676077109522338
2011-12-12,2.7790216119223037,2.773074036775476,2.767167832069863,-2.7790216119223037,-2.773074036775476,-2.767167832069863,1.667039775147043,1.6652549464798103,1.6634806377201579,-1.667039775147043,-1.6652549464798103,-1.6634806377201579
2011-12-13,2.614963277313118,2.6101501924123673,2.605370604241945,-2.614963277313118,-2.6101501924123673,-2.605370604241945,1.6170848083242628,1.615595924856326,1.6141160442303846,-1.6170848083242628,-1.615595924856326,-1.6141160442303846
2011-12-14,2.510242179693239,2.506138183878266,2.50206278975138,-2.510242179693239,-2.506138183878266,-2.50206278975138,1.5843743811653983,1.583078704258972,1.5817910069763894,-1.5843743811653983,-1.583078704258972,-1.5817910069763894
2011-12-15,2.3078254690514153,2.30505600039581,2.3023059533592467,-2.3078254690514153,-2.30505600039581,-2.3023059533592467,1.5191528787621789,1.518241087705049,1.5173351486600601,-1.5191528787621789,-1.518241087705049,-1.5173351486600601
2011-12-16,2.1233661604984437,2.1218451858684055,2.1203349229600854,-2.1233661604984437,-2.1218451858684055,-2.1203349229600854,1.4571774636256367,1.456655479469461,1.4561369863306424,-1.4571774636256367,-1.456655479469461,-1.4561369863306424
2011-12-19,2.0676346477608694,2.066416870946229,2.0652077485181675,-2.0676346477608694,-2.066416870946229,-2.0652077485181675,1.437927205306607,1.4375036942374197,1.437083069456379,-1.437927205306607,-1.4375036942374197,-1.437083069456379
2011-12-20,2.5983199767158567,2.5932074359920785,2.588131571698897,-2.5983199767158567,-2.5932074359920785,-2.588131571698897,1.6119305123719994,1.6103438874948663,1.608767096785267,-1.6119305123719994,-1.6103438874948663,-1.608767096785267
2011-12-21,2.383567707905594,2.3799623709036237,2.376382974265935,-2.383567707905594,-2.3799623709036237,-2.376382974265935,1.5438807298187234,1.5427126663457533,1.541552131543379,-1.5438807298187234,-1.5427126663457533,-1.541552131543379
2011-12-22,2.2427880587425775,2.2405135461286156,2.238254887228171,-2.2427880587425775,-2.2405135461286156,-2.238254887228171,1.4975940901133984,1.496834508597599,1.4960798398575428,-1.4975940901133984,-1.496834508597599,-1.4960798398575428
2011-12-23,2.11769169880459,2.1161949310716026,2.1147086831545456,-2.11769169880459,-2.1161949310716026,-2.1147086831545456,1.4552290880835876,1.4547147249793007,1.4542037969812023,-1.4552290880835876,-1.4547147249793007,-1.4542037969812023
2011-12-27,1.9438204723585866,1.9434841033167571,1.9431501140270935,-1.9438204723585866,-1.9434841033167571,-1.9431501140270935,1.3942096228180993,1.3940889868716262,1.3939691940739198,-1.3942096228180993,-1.3940889868716262,-1.3939691940739198
2011-12-28,1.9198349824204897,1.9196147810330446,1.9193961470977214,-1.9198349824204897,-1.9196147810330446,-1.9193961470977214,1.3855810991856412,1.3855016351607257,1.3854227322726163,-1.3855810991856412,-1.3855016351607257,-1.3854227322726163
2011-12-29,1.8479292921799146,1.8481473104077535,1.8483637623788811,-1.8479292921799146,-1.8481473104077535,-1.8483637623788811,1.3593856304154148,1.3594658180358024,1.3595454249045456,-1.3593856304154148,-1.3594658180358024,-1.3595454249045456
2011-12-30,1.7163234018090903,1.7174781375908497,1.7186245674447522,-1.7163234018090903,-1.7174781375908497,-1.7186245674447522,1.310085265091204,1.3105259011522243,1.3109632212403033,-1.310085265091204,-1.3105259011522243,-1.3109632212403033
2012-01-03,1.7608866496600122,1.7616915403522733,1.7624906165725183,-1.7608866496600122,-1.7616915403522733,-1.7624906165725183,1.3269840427299842,1.3272872862919591,1.3275882707272304,-1.3269840427299842,-1.3272872862919591,-1.3275882707272304
2012-01-04,1.6173364232803222,1.6191304146463894,1.620911340084005,-1.6173364232803222,-1.6191304146463894,-1.620911340084005,1.2717454239274157,1.2724505548925622,1.2731501639963783,-1.2717454239274157,-1.2724505548925622,-1.2731501639963783
2012-01-05,1.4936604436659258,1.4963691418044056,1.4990581693191523,-1.4936604436659258,-1.4963691418044056,-1.4990581693191523,1.2221540179805186,1.223261681654586,1.2243603102515013,-1.2221540179805186,-1.223261681654586,-1.2243603102515013
2012-01-06,1.3804203962389092,1.3839134081501037,1.3873808224375046,-1.3804203962389092,-1.3839134081501037,-1.3873808224375046,1.174912931343812,1.1763984903722478,1.1778713097947096,-1.174912931343812,-1.1763984903722478,-1.1778713097947096
2012-01-09,1.2723353577613128,1.276594849764144,1.2808228448935275,-1.2723353577613128,-1.276594849764144,-1.2808228448935275,1.1279784385179146,1.129864969703966,1.131734440977002,-1.1279784385179146,-1.129864969703966,-1.131734440977002
2012-01-10,1.2289315564832077,1.233493325306519,1.2380210593679981,-1.2289315564832077,-1.233493325306519,-1.2380210593679981,1.1085718544520278,1.1106274466744097,1.1126639471862105,-1.1085718544520278,-1.1106274466744097,-1.1126639471862105
2012-01-11,1.1306980252556234,1.1359842204474695,1.1412306012757258,-1.1306980252556234,-1.1359842204474695,-1.1412306012757258,1.0633428540483183,1.0658256050815582,1.068283951613861,-1.0633428540483183,-1.0658256050815582,-1.068283951613861
2012-01-12,1.0452129982047687,1.051144368063224,1.0570308674969477,-1.0452129982047687,-1.051144368063224,-1.0570308674969477,1.0223565905322705,1.0252533189720596,1.0281200647283117,-1.0223565905322705,-1.0252533189720596,-1.0281200647283117
2012-01-13,0.9865411557294654,0.9929223574216368,0.9992548234246774,-0.9865411557294654,-0.9929223574216368,-0.9992548234246774,0.9932477816383309,0.9964548948254691,0.9996273422754489,-0.9932477816383309,-0.9964548948254691,-0.9996273422754489
2012-01-17,0.9170855167475768,0.9240121492480295,0.930885397239421,-0.9170855167475768,-0.9240121492480295,-0.930885397239421,0.9576458200961234,0.9612555067452303,0.9648240239750568,-0.9576458200961234,-0.9612555067452303,-0.9648240239750568
2012-01-18,0.9401934937546312,0.9469540273345505,0.9536620965877496,-0.9401934937546312,-0.9469540273345505,-0.9536620965877496,0.9696357531334285,0.9731156289642822,0.9765562434328857,-0.9696357531334285,-0.9731156289642822,-0.9765562434328857
2012-01-19,0.8835093222441666,0.8907318512377602,0.8978978616684621,-0.8835093222441666,-0.8907318512377602,-0.8978978616684621,0.939951765913638,0.9437859138797104,0.9475747261659431,-0.939951765913638,-0.9437859138797104,-0.9475747261659431
2012-01-20,0.818295541289951,0.8260214619158457,0.8336870437048686,-0.818295541289951,-0.8260214619158457,-0.8336870437048686,0.9045968943623182,0.9088572285655463,0.9130646437711125,-0.9045968943623182,-0.9088572285655463,-0.9130646437711125
2012-01-23,0.7563540176738237,0.7645855202368435,0.7727523077340074,-0.7563540176738237,-0.7645855202368435,-0.7727523077340074,0.8696861604474477,0.8744058098142095,0.8790633126993797,-0.8696861604474477,-0.8744058098142095,-0.8790633126993797
2012-01-24,0.7011388059183609,0.7098367673822703,0.7184657743529875,-0.7011388059183609,-0.7098367673822703,-0.7184657743529875,0.8373403166684146,0.8425181110114311,0.8476236041740387,-0.8373403166684146,-0.8425181110114311,-0.8476236041740387
2012-01-25,0.7054741596780367,0.7141730161022858,0.7228023479918346,-0.7054741596780367,-0.7141730161022858,-0.7228023479918346,0.8399250917064193,0.8450875789539719,0.8501778331571781,-0.8399250917064193,-0.8450875789539719,-0.8501778331571781
2012-01-26,0.6850463225679316,0.693946515651063,0.7027750342939239,-0.6850463225679316,-0.693946515651063,-0.7027750342939239,0.8276752518759587,0.8330345224845505,0.8383167863605762,-0.8276752518759587,-0.8330345224845505,-0.8383167863605762
2012-01-27,0.6398868987062334,0.6491537477027016,0.6583459425557102,-0.6398868987062334,-0.6491537477027016,-0.6583459425557102,0.7999293085680967,0.8057007805027259,0.8113851998623774,-0.7999293085680967,-0.8057007805027259,-0.8113851998623774
2012-01-30,0.6020762280569669,0.6116640794753921,0.6211744623866204,-0.6020762280569669,-0.6116640794753921,-0.6211744623866204,0.7759357112911912,0.7820895597534799,0.788146218912849,-0.7759357112911912,-0.7820895597534799,-0.788146218912849
2012-01-31,0.5600487819560428,0.5700101509868098,0.5798905762526481,-0.5600487819560428,-0.5700101509868098,-0.5798905762526481,0.7483640704603894,0.7549901661523876,0.7615054669880237,-0.7483640704603894,-0.7549901661523876,-0.7615054669880237
2012-02-01,0.5815150084324446,0.5913335707536919,0.601071949354916,-0.5815150084324446,-0.5913335707536919,-0.601071949354916,0.7625713136700362,0.7689821654327829,0.7752883007984295,-0.7625713136700362,-0.7689821654327829,-0.7752883007984295
2012-02-02,0.5408791488036565,0.5510684476246335,0.5611740943784473,-0.5408791488036565,-0.5510684476246335,-0.5611740943784473,0.7354448645572668,0.7423398464481301,0.7491155414076305,-0.7354448645572668,-0.7423398464481301,-0.7491155414076305
2012-02-03,0.6752035619217086,0.6842825870884552,0.6932871596401722,-0.6752035619217086,-0.6842825870884552,-0.6932871596401722,0.8217077107595551,0.8272137493347503,0.8326386729189151,-0.8217077107595551,-0.8272137493347503,-0.8326386729189151
2012-02-06,0.6267269008941052,0.6362284866663326,0.6456518275815394,-0.6267269008941052,-0.6362284866663326,-0.6456518275815394,0.791660849666134,0.7976393211636025,0.8035246278624815,-0.791660849666134,-0.7976393211636025,-0.8035246278624815
2012-02-07,0.5879938215167144,0.597741503182616,0.6074097096033159,-0.5879938215167144,-0.597741503182616,-0.6074097096033159,0.7668075518125226,0.773137441327618,0.7793649399372004,-0.7668075518125226,-0.773137441327618,-0.7793649399372004
2012-02-08,0.5500833382697723,0.5601425123545813,0.570119440629065,-0.5500833382697723,-0.5601425123545813,-0.570119440629065,0.7416760332313377,0.7484266913696901,0.7550625408726519,-0.7416760332313377,-0.7484266913696901,-0.7550625408726519
2012-02-09,0.5139136576065277,0.5242767885912396,0.5345548960692655,-0.5139136576065277,-0.5242767885912396,-0.5345548960692655,0.7168777145416977,0.7240696020350803,0.7311326118217307,-0.7168777145416977,-0.7240696020350803,-0.7311326118217307
2012-02-10,0.5257188158128937,0.5359905188986082,0.5461777570238833,-0.5257188158128937,-0.5359905188986082,-0.5461777570238833,0.7250646976738653,0.7321137335814758,0.7390384002363364,-0.7250646976738653,-0.7321137335814758,-0.7390384002363364
2012-02-13,0.5247870147626804,0.5350757988702975,0.5452797674696152,-0.5247870147626804,-0.5350757988702975,-0.5452797674696152,0.7244218486232179,0.731488755122249,0.7384306111406915,-0.7244218486232179,-0.731488755122249,-0.7384306111406915
2012-02-14,0.4924246430167122,0.5029782881963017,0.513444974448209,-0.4924246430167122,-0.5029782881963017,-0.513444974448209,0.70172975069945,0.7092096221825405,0.7165507479922193,-0.70172975069945,-0.7092096221825405,-0.7165507479922193
2012-02-15,0.48997177838585027,0.5005481031026735,0.5110372199626747,-0.48997177838585027,-0.5005481031026735,-0.5110372199626747,0.6999798414139154,0.7074942424519606,0.7148686732279396,-0.6999798414139154,-0.7074942424519606,-0.7148686732279396
2012-02-16,0.5531775272181916,0.5632324653828306,0.57320442368127,-0.5531775272181916,-0.5632324653828306,-0.57320442368127,0.7437590518563062,0.7504881513940314,0.757102650689634,-0.7437590518563062,-0.7504881513940314,-0.757102650689634
2012-02-17,0.5192221710258214,0.5295530982143132,0.5397987795098987,-0.5192221710258214,-0.5295530982143132,-0.5397987795098987,0.7205707259012271,0.7277039907918007,0.7347099968762496,-0.7205707259012271,-0.7277039907918007,-0.7347099968762496
2012-02-21,0.48606756156413855,0.4966820577357577,0.5072089589282733,-0.48606756156413855,-0.4966820577357577,-0.5072089589282733,0.697185457080208,0.7047567365664252,0.712186042357103,-0.697185457080208,-0.7047567365664252,-0.712186042357103
2012-02-22,0.4673476022720253,0.47810184190228083,0.4887672921321888,-0.4673476022720253,-0.47810184190228083,-0.4887672921321888,0.6836282632191455,0.6914490884383903,0.6991189399037826,-0.6836282632191455,-0.6914490884383903,-0.6991189399037826
2012-02-23,0.4503038704237988,0.46118500094388354,0.47197631021564856,-0.4503038704237988,-0.46118500094388354,-0.47197631021564856,0.6710468466685459,0.6791060307079326,0.6870053203692447,-0.6710468466685459,-0.6791060307079326,-0.6870053203692447
2012-02-24,0.42387636621238156,0.43496628483135447,0.44596469624095614,-0.42387636621238156,-0.43496628483135447,-0.44596469624095614,0.6510578823824972,0.659519738014985,0.6678058821551036,-0.6510578823824972,-0.659519738014985,-0.6678058821551036
2012-02-27,0.39919266037205037,0.410479112286837,0.42167247432219457,-0.39919266037205037,-0.410479112286837,-0.42167247432219457,0.6318169516339763,0.6406864383509588,0.6493631297834783,-0.6318169516339763,-0.6406864383509588,-0.6493631297834783
2012-02-28,0.38305224756920353,0.3944587463667883,0.4057712697863287,-0.38305224756920353,-0.3944587463667883,-0.4057712697863287,0.6189121485067194,0.6280595086190387,0.6370017816194306,-0.6189121485067194,-0.6280595086190387,-0.6370017816194306
2012-02-29,0.3843091047024662,0.3956919779066187,0.4069812277139127,-0.3843091047024662,-0.3956919779066187,-0.4069812277139127,0.619926693006896,0.6290405216729831,0.6379508035216451,-0.619926693006896,-0.6290405216729831,-0.6379508035216451
2012-03-01,0.38998877267985016,0.40131499750119815,0.41254822828218435,-0.38998877267985016,-0.40131499750119815,-0.41254822828218435,0.6244908107249059,0.6334942758235453,0.6422991735026478,-0.6244908107249059,-0.6334942758235453,-0.6422991735026478
2012-03-02,0.37966400074046913,0.39106781440797916,0.40237809646926104,-0.37966400074046913,-0.39106781440797916,-0.40237809646926104,0.6161688086397016,0.6253541511879323,0.6343327963058989,-0.6161688086397016,-0.6253541511879323,-0.6343327963058989
2012-03-05,0.3745846188370757,0.3860294763524986,0.39738049085683874,-0.3745846188370757,-0.3860294763524986,-0.39738049085683874,0.6120331844247301,0.6213127041615185,0.630381226605646,-0.6120331844247301,-0.6213127041615185,-0.630381226605646
2012-03-06,0.5683484911613308,0.5781900472816963,0.5879510951773959,-0.5683484911613308,-0.5781900472816963,-0.5879510951773959,0.7538889116848256,0.7603880899131024,0.7667796914221163,-0.7538889116848256,-0.7603880899131024,-0.7667796914221163
2012-03-07,0.5647395578580942,0.574597827142695,0.5843756216434531,-0.5647395578580942,-0.574597827142695,-0.5843756216434531,0.7514915554136947,0.7580223130902514,0.7644446491692208,-0.7514915554136947,-0.7580223130902514,-0.7644446491692208
2012-03-08,0.6028593394927563,0.6125293709495577,0.6221186835804347,-0.6028593394927563,-0.6125293709495577,-0.6221186835804347,0.7764401712255466,0.7826425563113456,0.7887450054234477,-0.7764401712255466,-0.7826425563113456,-0.7887450054234477
2012-03-09,0.5697207804795865,0.5796567314812382,0.5895097712898562,-0.5697207804795865,-0.5796567314812382,-0.5895097712898562,0.7547985032308865,0.761351910407558,0.7677953967626115,-0.7547985032308865,-0.761351910407558,-0.7677953967626115
2012-03-12,0.5314826408891478,0.5417643775089269,0.5519601970676041,-0.5314826408891478,-0.5417643775089269,-0.5519601970676041,0.7290285597211866,0.7360464506462394,0.7429402378843161,-0.7290285597211866,-0.7360464506462394,-0.7429402378843161
2012-03-13,0.7615110731097725,0.7698364857979287,0.7780924166615308,-0.7615110731097725,-0.7698364857979287,-0.7780924166615308,0.8726460182168784,0.8774032629286996,0.8820954691310521,-0.8726460182168784,-0.8774032629286996,-0.8820954691310521
2012-03-14,0.7069501108146629,0.715688832588498,0.7243547461959835,-0.7069501108146629,-0.715688832588498,-0.7243547461959835,0.8408032533325872,0.8459839434578519,0.8510903278712451,-0.8408032533325872,-0.8459839434578519,-0.8510903278712451
2012-03-15,0.6832452934989676,0.6923710189308515,0.7014199497754326,-0.6832452934989676,-0.6923710189308515,-0.7014199497754326,0.8265865311623264,0.8320883480321375,0.8375081789304702,-0.8265865311623264,-0.8320883480321375,-0.8375081789304702
2012-03-16,0.6341005690655619,0.6435880535292289,0.6529957484079222,-0.6341005690655619,-0.6435880535292289,-0.6529957484079222,0.7963043193814547,0.8022393991379562,0.8080815233674893,-0.7963043193814547,-0.8022393991379562,-0.8080815233674893
2012-03-19,0.5998381199622648,0.6095877507167298,0.6192554030850796,-0.5998381199622648,-0.6095877507167298,-0.6192554030850796,0.7744921690774316,0.780761007425915,0.7869278258424209,-0.7744921690774316,-0.780761007425915,-0.7869278258424209
2012-03-20,0.5685729824066705,0.5785415542280539,0.5884263516453756,-0.5685729824066705,-0.5785415542280539,-0.5884263516453756,0.7540377857950293,0.760619191335621,0.7670895330047045,-0.7540377857950293,-0.760619191335621,-0.7670895330047045
2012-03-21,0.5347317692990156,0.5449533290250448,0.5550890282755877,-0.5347317692990156,-0.5449533290250448,-0.5550890282755877,0.7312535601957885,0.7382095427621108,0.7450429707577864,-0.7312535601957885,-0.7382095427621108,-0.7450429707577864
